"";"latitude";"longitude";"suptotculm";"ratiosuplo";"ratio_irr_";"nb_boeufs_";"rev_boeuf_";"rev_volail";"rev_mouton";"revenu_ele";"revenu_ag_";"rev_ag_csf";"rev_ag_csc";"rev_transf";"personne_m";"rev_non_ag";"rev_tot_me";"part_rev_e";"part_rev_t";"part_rev_n";"part_rev_a";"montan_glo";"cout_iriga";"cout_iri_1";"cout_irrig";"cout_irr_1";"main_oeuvr";"main_oeu_1";"mo_tot";"part_mo_fa";"rendement_";"rendemen_1";"mo_tot_ha";"quantite_n";"quantite_u";"cout_npk_t";"cout_uree_";"cout_engra";"quantite_1";"quantite_2";"cout_semen";"cout_ure_1";"cout_npk_1";"cout_eng_1";"cout_intra";"cout_int_1";"cout_sem_1";"part_cout_";"part_cou_1";"dist_dakar";"dist_route";"pourc_urba";"travailleu";"membre_act";"taille_men";"membre_hor";"log_trav_h";"surf_score";"y_hat";"y_mean";"sse_i";"sst_i";"ss_bis";"credit";"capital";"sup_Autre";"sup_Carrasol";"sup_Carrotte";"sup_Chou";"sup_Gombo";"sup_Mangue";"sup_Manioc";"sup_Navet";"sup_Oignon";"sup_Pasteque";"sup_Piment";"sup_Tomate";"sup_bissap";"sup_citronelle";"sup_laitue";"sup_menthe";"sup_persil"
"latitude";1;0,937523245655171;-0,170883147764405;NA;NA;-0,0477335931805531;-0,0341805458815454;-0,0766673352478005;0,137908432023575;-0,011386308196626;-0,0786913084800576;-0,0748368535206575;-0,0870301788979093;-0,0868541271202015;-0,106844530664962;0,0735566538698537;-0,0789438319178253;0,0402340554357158;-0,0313220242013051;0,104799604829351;-0,0228579277024312;-0,0596443884170243;-0,113971746828591;-0,0927590634978437;-0,133370468664779;-0,094389063225077;0,0241242550646657;-0,00321221392239413;0,0160637508413512;0,049825474551805;NA;NA;0,202910726653706;-0,093346954032416;-0,0430611644214142;-0,101731167742877;-0,0365336768470315;-0,154784729708673;0,316712902476401;0,203879551232385;-0,128638864628224;0,249428444739961;0,310588021117466;-0,0138418614600627;-0,158035819885324;-0,0121855320897117;0,0274870767857887;-0,0416793449210594;0,0416793418331514;NA;NA;NA;0,0241242550646657;-0,0476444793124192;-0,00168816790404716;-0,00926817202779737;0,37910220855705;-0,220640430990473;NA;NA;NA;0,281042648851354;NA;-0,0596443884170243;NA;-0,0245750544798378;NA;0,0156093795542818;-0,157490342431075;-0,0549618312646879;-0,0639709649043551;-0,03106841842133;-0,0185816658460996;-0,0561871718641601;NA;-0,127132686079443;0,0172510006187107;NA;-0,071096933859179;-0,0786326966799126;-0,0653326597836148;NA
"longitude";0,937523245655171;1;-0,227098191466708;NA;NA;-0,0460180465693295;-0,0236578249260196;-0,035169295350057;0,0985858283999949;-0,00390119256663914;-0,0719492344175694;-0,0676882040567938;-0,0812636783818318;-0,0571642524949949;-0,115005201581018;0,0390825575103903;-0,0721212215284933;0,0471996961413423;0,0165320263568597;0,0604315374668093;-0,0505472942095742;-0,0663709752349467;-0,112108748171365;-0,091380978708806;-0,131275180312626;-0,0714477811454974;0,0443513641578561;-0,067141195977603;-0,0262365230750272;0,115229041429644;NA;NA;0,229248427378535;-0,115751562223439;-0,0599360438224501;-0,12620025875467;-0,0561141060857548;-0,207671873051523;0,344323932390192;0,236918308060406;-0,14657897420727;0,281034645094853;0,333033496841769;-0,0661782542972244;-0,210927264578307;-0,0620674492896681;0,0713058881316927;0,0176580521757383;-0,0176580534375315;NA;NA;NA;0,0443513641578561;-0,0402187264499428;0,0239657529852659;0,0123704272976353;0,456252845817231;-0,29654362214232;NA;NA;NA;0,325836163960245;NA;-0,0663709752349467;NA;-0,0373329185666115;NA;-0,00604010575461152;-0,180342779436365;0,00318076064482071;-0,0751937495895672;-0,010525683300714;-0,025431075772566;-0,0773821010221723;NA;-0,123524491290178;-0,010192383629347;NA;-0,0691170465969836;-0,0916320528293472;-0,0762302272940274;NA
"suptotculm";-0,170883147764405;-0,227098191466708;1;NA;NA;0,165373763924681;0,07709129110273;-0,0161105440775836;0,17299932699468;0,124752873976118;0,126307416025338;0,113152789189209;0,155674215757718;-0,0294607055921772;0,201596185239678;0,0840042295967784;0,126536935706597;-0,00912039519599388;-0,140622380347379;-0,0156877120190965;0,124909010723185;0,108846042525153;0,145306537552056;0,102744195998232;0,16051431132269;-0,0545464882065418;0,220711412869142;0,426712593882239;0,562349924997912;-0,0619259306158102;NA;NA;-0,183806179992349;0,611405469670133;0,599211528892359;0,608612558771368;0,585678769622816;0,560890481969955;-0,193508227601726;-0,191917616771597;0,577447379759015;-0,221248663667663;-0,202737912621105;0,138830123157113;0,577405823107272;0,136734595626471;-0,0465412208746092;-0,0878855355513123;0,0878855343739401;NA;NA;NA;0,220711412869142;0,308017245604867;0,323684818838851;0,283653888439941;-0,545411877175668;0,80925778780371;NA;NA;NA;-0,122753208750575;NA;0,108846042525153;NA;0,290535318811675;NA;0,273757473806587;0,743292015838662;-0,0299479018927525;0,134602882753157;0,0826694297360842;0,264312911145469;0,410178903557846;NA;0,0681931659801482;0,133567630150433;NA;0,0583192516689479;-0,0213373957967762;0,00704785161002005;NA
"ratiosuplo";NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"ratio_irr_";NA;NA;NA;NA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"nb_boeufs_";-0,0477335931805531;-0,0460180465693295;0,165373763924681;NA;NA;1;0,945618785040858;-0,00431706911602375;0,10001832621984;0,751480787669892;-0,000515159279667279;-0,00261809778793888;0,00431161899428172;0,171511286404219;0,16373027848572;0,11296588026831;0,00170307393579343;0,369003291959444;0,0517116296936525;0,014607217584195;-0,181557192829158;-0,0263435055172305;-0,00799784333345765;-0,00445014058637161;-0,00809528190797756;-0,0232306418666734;0,103827754157777;0,0247322170883414;0,10425143777976;0,0328575664850931;NA;NA;-0,0329143020773634;0,0287572730250526;0,0519027120624714;0,0390076523038921;0,0518016564718812;0,0939608317161702;-0,0499998747394925;0,00414641356391078;0,0489258280994435;0,00458324302641243;-0,0360973405966979;0,0209138662601033;0,0946938545712697;0,0199731506797686;-0,0168771736438459;-0,0481315632594952;0,0481315613102023;NA;NA;NA;0,103827754157777;0,0348808351851292;0,0689889595074461;0,0429578607945844;-0,0649551013409727;0,113410206499217;NA;NA;NA;-0,0409881434191175;NA;-0,0263435055172305;NA;0,0835810154341412;NA;-0,0244547934861052;0,204532291686468;-0,0087469779314512;-0,0118435784389903;-0,014305848316123;-0,032343902403332;0,0331548991916076;NA;-0,0523242175866729;0,0310751463123424;NA;-0,00810044371809031;-0,00810044371809031;-0,00910295241573865;NA
"rev_boeuf_";-0,0341805458815454;-0,0236578249260196;0,07709129110273;NA;NA;0,945618785040858;1;-0,00215738015311907;0,094024956120538;0,799095358406761;-0,00377305840036582;-0,00402163401550698;-0,0031788299914205;0,117078424062879;0,118133865820657;0,0736207330887963;-0,0017351267374047;0,407665134324617;0,043663826337467;0,0154895299495407;-0,189214225694235;-0,0236276062052322;-0,00940500087250839;-0,00631233106161891;-0,0101819862611412;-0,0203557665569186;0,0848819073583227;0,0134975046627021;0,0791066163672004;0,0259905494753299;NA;NA;-0,0281976422096561;0,018660038707751;0,0414825360298104;0,0296889104084592;0,0416109317850442;0,0372856235851896;-0,0342726710333953;0,0298541327193026;0,0289323880461907;0,0289940501828453;-0,0185081834039804;-0,00827285329187416;0,0379813534003103;-0,00862696682130032;-0,00478725122402566;-0,0290480146763856;0,029048014765297;NA;NA;NA;0,0848819073583227;0,0357294069177368;0,0546140171086734;0,0331784882209103;-0,0389052487853201;0,083252171815368;NA;NA;NA;-0,0487531718487713;NA;-0,0236276062052322;NA;0,115750122814583;NA;-0,0178217937950182;0,0933132722680049;-0,00784520305830251;-0,0106225577015257;-0,0128309784065774;-0,0290093886186311;0,0135009404783868;NA;-0,0469298213681611;0,0446520885890103;NA;-0,0072653236727929;-0,0072653236727929;-0,0081644781421881;NA
"rev_volail";-0,0766673352478005;-0,035169295350057;-0,0161105440775836;NA;NA;-0,00431706911602375;-0,00215738015311907;1;-0,015860369835416;0,388467516888852;-0,00398726231035719;-0,00288109826820291;-0,00649902154505468;-0,0196340150257574;-0,0379515537639727;-0,0124548278452333;-0,00336384675555972;0,529726843136038;-0,0208349043181996;-0,0039412117432279;-0,173760352224221;0,0660896870037592;-0,00133899546187062;-0,001185573082051;-0,00162569762589754;0,0492543907342467;-0,0481914710276527;0,00948564504616787;-0,0292946697024752;-0,0596263935115792;NA;NA;0,0641940929189903;-0,0272750530938615;-0,0349280552970823;-0,0280179844070685;-0,0341607848387247;-0,0221148108711175;-0,0538217150408932;-0,0723185768927011;0,000981153517874895;-0,0621836285363871;-0,0404916170048331;0,148550619308714;-0,0217557746560241;0,148500336742324;-0,0152003717533513;0,0893040343845206;-0,0893040485614462;NA;NA;NA;-0,0481914710276527;-0,0629332209453668;-0,0418405990359247;-0,0306072144652489;0,0528200658643129;-0,00372826637387769;NA;NA;NA;0,13459128948912;NA;0,0660896870037592;NA;-0,0241927844781081;NA;-0,00669593903836493;-0,0331659079585094;-0,00410533868272924;-0,00555870851493712;-0,00671435928405191;-0,013358742657569;-0,0386955835352185;NA;0,139656480880145;-0,028886804635029;NA;-0,0038018919452824;-0,0038018919452824;-0,00427241305194139;NA
"rev_mouton";0,137908432023575;0,0985858283999949;0,17299932699468;NA;NA;0,10001832621984;0,094024956120538;-0,015860369835416;1;0,430864169685527;-0,00837215877169042;-0,00851038509704032;-0,00800169414046802;-0,019229684405908;-0,024274540951429;0,210878500394342;-0,00735161784654782;0,496555472858722;-0,0704122651041705;0,256954493495712;-0,205783667570029;-0,0411681734581032;0,0357848609585717;0,0194846269441818;0,0359589336144667;-0,0425569588517085;-0,141446867915859;0,194216248372215;0,0655393465068838;-0,201080617569141;NA;NA;-0,071038707223258;0,254391814609323;0,133758011327;0,257819515047389;0,127753641311632;0,0935744556959962;-0,0518160159597736;-0,0612393429194888;0,0792944861059126;-0,0797499862630548;-0,0545489521065339;-0,0271568162212739;0,0956048158366311;-0,030827775738669;-0,0553112922314669;-0,0671686686130989;0,0671686638614126;NA;NA;NA;-0,141446867915859;-0,0182514797875196;-0,0142718420066807;0,0280822000314131;-0,204720978944409;0,206669566381202;NA;NA;NA;-0,0727275115116481;NA;-0,0411681734581032;NA;0,135312082369984;NA;0,0311106875433351;0,145863478177162;-0,0165559977072522;-0,0224171432714537;-0,027077648277859;0,0528352476683182;0,201257850764012;NA;-0,0583374965213106;0,153196002166567;NA;-0,0153322586012491;-0,0153322586012491;-0,0172297747296581;NA
"revenu_ele";-0,011386308196626;-0,00390119256663914;0,124752873976118;NA;NA;0,751480787669892;0,799095358406761;0,388467516888852;0,430864169685527;1;0,0569572658553231;0,0573797346004541;0,0556248612064489;0,0587702034812647;0,0586948866703615;0,115737103072569;0,0591959629885268;0,713641878251876;-0,0115485657300297;0,095333299716285;-0,280611618167501;0,00411285304410837;0,00676930609531654;0,00287370637639503;0,00630376302652368;-0,0142729606775103;-0,00574455309079966;0,0879474436660809;0,0755743636419223;-0,0820151486687402;NA;NA;-0,0272135117982831;0,122336268140816;0,0838363290018825;0,133025005944628;0,0810145947444256;0,0663469470913575;-0,0608373615523441;-0,0291834216552975;0,0609371769917733;-0,0356413641387915;-0,0452962195336751;0,0436914995937094;0,0679870988043166;0,0417314910980585;-0,0351754209485844;-0,0140316580333028;0,0140316476403652;NA;NA;NA;-0,00574455309079966;-0,00370454473474394;0,0237957278790485;0,0276231158078767;-0,09801916862198;0,157398119371162;NA;NA;NA;-0,0186040958697101;NA;0,00411285304410837;NA;0,138110986353362;NA;0,0024051231898018;0,107759457478523;-0,0147506117419795;-0,0199726155202773;-0,024124905287805;0,0193087817700461;0,0843049724540913;NA;-0,0048073626973541;0,0908485960722002;NA;-0,0136603180160857;-0,0136603180160857;-0,015350915235246;NA
"revenu_ag_";-0,0786913084800576;-0,0719492344175694;0,126307416025338;NA;NA;-0,000515159279667279;-0,00377305840036582;-0,00398726231035719;-0,00837215877169042;0,0569572658553231;1;0,999156541710575;0,995554541197669;-0,0149454806076892;-0,0267093650206616;-0,0124986675080953;0,999988304414049;-0,0163640021760722;-0,0258070982107367;-0,0176694508777753;0,0330824519334968;0,0356061152391575;0,00999291897732019;0,0093843661189849;0,0124618299872309;-0,0100014582075469;0,00812699126268868;0,0746831558523282;0,0744130822933868;-0,0190697296893197;NA;NA;-0,0209450001947855;0,341652452371615;0,296229578942757;0,354662737512445;0,281771846682288;0,0364034102356158;0,124930103836545;0,117204566137399;0,115545576072587;0,0919117884500546;0,117340028894235;-0,00741643446975348;0,0407960725415074;-0,00686691064772867;0,00939333597573766;-0,0181757322636288;0,0181757329609945;NA;NA;NA;0,00812699126268868;0,0201635960944674;-0,0157471290550292;-0,0196128732544581;-0,0664726619100836;0,147270593840127;NA;NA;NA;-0,0150642302466834;NA;0,0356061152391575;NA;-0,0104692431673837;NA;0,239617804952971;0,0789180733012558;-0,00426112669884471;-0,00589014971169662;-0,00545285740360991;0,00810463883627373;0,091294469513369;NA;-0,0106878740608088;-0,0195124426369377;NA;-0,00413288416599189;-0,00416196453987209;-0,00480223888606833;NA
"rev_ag_csf";-0,0748368535206575;-0,0676882040567938;0,113152789189209;NA;NA;-0,00261809778793888;-0,00402163401550698;-0,00288109826820291;-0,00851038509704032;0,0573797346004541;0,999156541710575;1;0,990847199062574;-0,0136513596399692;-0,0305096682537603;-0,0132386060364379;0,999149663442524;-0,0145216547965726;-0,024378915799571;-0,0164737342412255;0,0308404886465162;0,033821146799535;0,00910058094980644;0,00736917323034071;0,01062648828626;-0,00957470372252897;0,00691551915446467;0,0682189912124885;0,0675723910083853;-0,0178077054125579;NA;NA;-0,0189793603952748;0,335034395558598;0,288796190389565;0,347728991913616;0,274242601675736;0,0324946744935164;0,12583523828997;0,121130552265307;0,108602384064722;0,0956674243368825;0,117970982018968;-0,00818109456958913;0,0366480756295599;-0,00750375358798861;0,0114850514727855;-0,0159691629784338;0,0159691640926222;NA;NA;NA;0,00691551915446467;0,0200445050834054;-0,0181582926660764;-0,0218591605058967;-0,060915927303128;0,137864493068485;NA;NA;NA;-0,0148216761484192;NA;0,033821146799535;NA;-0,0109088392122441;NA;0,243077108475447;0,0679844718357367;-0,00345673333823917;-0,00624095198781928;-0,00607430121793364;0,0026413567631723;0,083461721834796;NA;-0,0129926834776255;-0,0192811052669359;NA;-0,00387693006371135;-0,00391860796866719;-0,00471707622378135;NA
"rev_ag_csc";-0,0870301788979093;-0,0812636783818318;0,155674215757718;NA;NA;0,00431161899428172;-0,0031788299914205;-0,00649902154505468;-0,00800169414046802;0,0556248612064489;0,995554541197669;0,990847199062574;1;-0,0178184402810703;-0,0178222355431218;-0,0107217346001722;0,995531870794654;-0,0204853740878373;-0,0289182564445924;-0,0202993230426053;0,0380137546669726;0,0394731112313339;0,0119759122866696;0,0139467233547695;0,0165920303572468;-0,0109164910191882;0,0108538833201701;0,0890334700002575;0,0896287552845586;-0,0218427574126542;NA;NA;-0,0253199400463401;0,354652459135016;0,311389508489597;0,368303829936561;0,297243883031732;0,0451365873719317;0,122056939081158;0,107451791885389;0,130733923761449;0,0827111150270201;0,115144176653279;-0,00561522230743323;0,0500500153360896;-0,00536237756215702;0,00453565662467792;-0,0231209579462953;0,0231209576831495;NA;NA;NA;0,0108538833201701;0,020308110374012;-0,0101161952588805;-0,0143354510608293;-0,078793993880514;0,16790568506066;NA;NA;NA;-0,0155244640003539;NA;0,0394731112313339;NA;-0,00939415022589145;NA;0,230154451953788;0,103492874213947;-0,00607897014978397;-0,00504793828891172;-0,00399266781356693;0,0205840139845721;0,108677905663103;NA;-0,00533316371249007;-0,0199185678341929;NA;-0,00469359573074321;-0,00469359573074322;-0,00496693718533009;NA
"rev_transf";-0,0868541271202015;-0,0571642524949949;-0,0294607055921772;NA;NA;0,171511286404219;0,117078424062879;-0,0196340150257574;-0,019229684405908;0,0587702034812647;-0,0149454806076892;-0,0136513596399692;-0,0178184402810703;1;0,480252037407127;0,114021899632536;-0,0107699065350151;0,00957798938177769;0,768787061271898;0,0402120257596996;-0,65339356754871;-0,0319726634301447;-0,0268844814542099;-0,0220169386071498;-0,0315440250185082;-0,0323754785374503;-0,0171502250248187;-0,0243792556481952;-0,0357025076526818;-0,00129842003271213;NA;NA;-0,0445092848478483;-0,0209860287700427;0,000134267936345939;-0,0130810624800545;0,00660120252106768;-0,00521697299754994;-0,0359328385277467;-0,0132835240690361;-0,0324859094847786;-0,0123077824200722;-0,031845507292255;-0,037750543366175;-0,00652397705391753;-0,0399994682845677;-0,0318375128647265;0,0112254601701631;-0,0112254498047606;NA;NA;NA;-0,0171502250248187;-0,000814297550796314;0,0972915787192982;0,110987491042084;-0,0180111787588349;-0,0382345588953289;NA;NA;NA;-0,0997135583318844;NA;-0,0319726634301447;NA;0,0140076047394703;NA;-0,0423779007590915;-0,0137241263305934;-0,0165605766508132;0,0176029036723054;0,164228250641655;-0,018554351758518;-0,0422192629887821;NA;-0,069463318978987;0,0375932379012755;NA;-0,0153364990914956;-0,0153364990914956;-0,017234540021817;NA
"personne_m";-0,106844530664962;-0,115005201581018;0,201596185239678;NA;NA;0,16373027848572;0,118133865820657;-0,0379515537639727;-0,024274540951429;0,0586948866703615;-0,0267093650206616;-0,0305096682537603;-0,0178222355431218;0,480252037407127;1;0,047907797879627;-0,0246566800973199;0,00528687655705751;0,386815282104657;-0,0174605825570685;-0,316625429679871;-0,0413890056924437;0,011885952222431;0,0419948856398704;0,0337470356574383;-0,0399643125806432;0,276615522382723;-0,0235690645150058;0,196270560518132;0,174313425176996;NA;NA;-0,000500630811391511;0,122719495179028;0,0624681967312231;0,133968482478404;0,0616316737908155;0,352974857016682;-0,0199046855837698;-0,10311178742341;0,0914496365133218;-0,102786524624728;-0,012710408563033;0,236827735453743;0,351800414230739;0,234667679213077;-0,0570636891340058;-0,114062047293559;0,114062066016835;NA;NA;NA;0,276615522382723;0,218642087409174;0,352488119422212;0,297720013414065;-0,0745104882191902;0,214462049878722;NA;NA;NA;-0,0542234562710536;NA;-0,0413890056924437;NA;0,181849681646452;NA;-0,0406631117664073;0,2122754335298;0,00365859441929595;-0,0127279955987529;0,0422596599494476;0,0193509713399201;-0,0249615590568388;NA;-0,0588070634356944;-0,0137112170007707;NA;0,160956547239802;-0,0322876906139723;-0,0362836063679696;NA
"rev_non_ag";0,0735566538698537;0,0390825575103903;0,0840042295967784;NA;NA;0,11296588026831;0,0736207330887963;-0,0124548278452333;0,210878500394342;0,115737103072569;-0,0124986675080953;-0,0132386060364379;-0,0107217346001722;0,114021899632536;0,047907797879627;1;-0,0104195309095109;0,124240001845605;0,0370495188721615;0,803810294015027;-0,338075893531696;0,0153779679431657;-0,0144348345459626;-0,0138117720882839;-0,0181583167319629;-0,0343762900590945;-0,103785699100157;0,0910106580930009;0,00119186400858677;-0,100970858540132;NA;NA;-0,0538676167641553;0,0848146256423768;0,0459511606806683;0,0884516430008593;0,045101506184936;0,105858659228492;-0,0803356759371418;-0,0623749978243442;0,122520723855395;-0,0581094594448118;-0,0762881906801462;-0,0129670627367832;0,109551486572983;-0,010174639897764;0,0453350376268716;0,0143426746115779;-0,0143426907561415;NA;NA;NA;-0,103785699100157;-0,0621888715439911;0,0056725209396861;0,0381452155048838;-0,116516236448757;0,110353260534342;NA;NA;NA;-0,0690206752073527;NA;0,0153779679431657;NA;0,0204156881377001;NA;-0,0706070049655426;0,0881882917905288;-0,0142791478640438;-0,0193342442492805;-0,0233538171728999;0,0138547403095049;0,105394305532233;NA;-0,037102506913668;-0,021599328455542;NA;-0,01322370246289;-0,01322370246289;-0,0148602642606784;NA
"rev_tot_me";-0,0789438319178253;-0,0721212215284933;0,126536935706597;NA;NA;0,00170307393579343;-0,0017351267374047;-0,00336384675555972;-0,00735161784654782;0,0591959629885268;0,999988304414049;0,999149663442524;0,995531870794654;-0,0107699065350151;-0,0246566800973199;-0,0104195309095109;1;-0,0148312887781845;-0,0227730277248822;-0,0161945038525643;0,029531604096715;0,035509252331241;0,00987955238197846;0,00928371818955241;0,0123240233627778;-0,0102026284297138;0,00790174720574961;0,0748765806967581;0,0744119406433765;-0,0193688646878519;NA;NA;-0,0212446755470495;0,34190295945592;0,296438114104655;0,354968486789418;0,281999803597261;0,0366543942310876;0,124558275753286;0,117005458521641;0,115700518505796;0,0917116489282745;0,117018923951341;-0,00750122934843288;0,0410500462455982;-0,00696016537041742;0,00926802322920922;-0,0181367190407022;0,0181367197363939;NA;NA;NA;0,00790174720574961;0,0200644655382177;-0,0153145986912808;-0,019073539677958;-0,0668867500382679;0,147562709808069;NA;NA;NA;-0,0155853004435069;NA;0,035509252331241;NA;-0,0101300147940942;NA;0,239346767272264;0,0791855196804302;-0,0043731332425767;-0,00588552006673751;-0,00488911882051917;0,00808719884894793;0,0914312503206662;NA;-0,0110202117911749;-0,0192277054800894;NA;-0,00423660411009565;-0,00426568329739573;-0,00491878874042075;NA
"part_rev_e";0,0402340554357158;0,0471996961413423;-0,00912039519599388;NA;NA;0,369003291959444;0,407665134324617;0,529726843136038;0,496555472858722;0,713641878251876;-0,0163640021760722;-0,0145216547965726;-0,0204853740878373;0,00957798938177769;0,00528687655705751;0,124240001845605;-0,0148312887781845;1;-0,01543300364279;0,289307137103026;-0,444643390750722;-0,0174411967074284;-0,0235489704153936;-0,0188946772941595;-0,0273906353580927;0,0112222879195068;-0,065536318396277;0,0311553663087866;-0,0232123113499657;-0,108164800486229;NA;NA;0,0188362395252572;-0,0190883632948634;-0,0236550874323816;-0,0131886429322604;-0,023100922869378;-0,0284646354724894;-0,0932309797372083;-0,0684436732872801;-0,0238559850005563;-0,0634395727686921;-0,0728578017716979;0,099290339162791;-0,0290709920452286;0,0966508190782831;-0,0512933832420303;-0,0463529997309126;0,0463529868912151;NA;NA;NA;-0,065536318396277;-0,0785380034035887;-0,0519920974387154;-0,0362913816627149;-0,0120321647415366;0,0427425055086066;NA;NA;NA;0,0434736676319126;NA;-0,0174411967074284;NA;0,0766924359819335;NA;-0,0412957808189751;-0,0339619869154195;-0,0128757130329517;-0,0174339661605152;-0,0210584728868494;-0,0115558407064946;0,0608250116163221;NA;-0,0357358018506289;0,0565005546176834;NA;-0,0119240027322675;-0,0119240027322675;-0,0133997140470915;NA
"part_rev_t";-0,0313220242013051;0,0165320263568597;-0,140622380347379;NA;NA;0,0517116296936525;0,043663826337467;-0,0208349043181996;-0,0704122651041705;-0,0115485657300297;-0,0258070982107367;-0,024378915799571;-0,0289182564445924;0,768787061271898;0,386815282104657;0,0370495188721615;-0,0227730277248822;-0,01543300364279;1;0,0303029057218253;-0,83259693764889;-0,0326004970289611;-0,0479228888593755;-0,0361944303654699;-0,0543556065824805;-0,0195172867343657;-0,0564166436335575;-0,103847605166903;-0,138984731453522;0,029356416681232;NA;NA;0,00594975093018871;-0,0958916357787319;-0,0971929061140788;-0,0927062148135038;-0,0916945283676287;-0,10715724214302;0,049202201599646;0,0156868432950522;-0,111969825097827;0,0354950795402729;0,0520749006038187;-0,0867452249063831;-0,11038263351432;-0,0890106909400402;-0,0273470115829709;0,0450030818585513;-0,0450030637831762;NA;NA;NA;-0,0564166436335575;-0,0726840732882893;0,00870340084922135;0,0268410072060751;0,113684951295332;-0,167531142185574;NA;NA;NA;-0,0106058040607182;NA;-0,0326004970289611;NA;-0,0143705375774638;NA;-0,0922548778835888;-0,092139574906706;-0,0174269752712626;-0,00188050779921663;0,112173564852735;-0,0526305293110878;-0,114099505605289;NA;-0,049007828132924;0,0240129816838227;NA;-0,0161388577252296;-0,0161388577252296;-0,0181361983404751;NA
"part_rev_n";0,104799604829351;0,0604315374668093;-0,0156877120190965;NA;NA;0,014607217584195;0,0154895299495407;-0,0039412117432279;0,256954493495712;0,095333299716285;-0,0176694508777753;-0,0164737342412255;-0,0202993230426053;0,0402120257596996;-0,0174605825570685;0,803810294015027;-0,0161945038525643;0,289307137103026;0,0303029057218253;1;-0,456428253783866;0,0200127453927694;-0,0266593147199089;-0,02646284305262;-0,0341218105770699;-0,027608581854325;-0,108103508990796;0,0318705035342209;-0,0560674177139929;-0,089155183365239;NA;NA;-0,0436106501907603;-0,0372193517435378;-0,039263520174926;-0,0354317705482575;-0,0365579833334647;-0,0278489619123218;-0,116602376853006;-0,0860997244718869;0,024819029223707;-0,078879574142568;-0,107333588585667;-0,0635295739283336;-0,026393658292589;-0,0625197267975637;0,0221012826839723;0,029557830447815;-0,0295578422329304;NA;NA;NA;-0,108103508990796;-0,11212837675906;-0,065801889012513;-0,0381776608506051;-0,0641216917343146;0,00446487361867627;NA;NA;NA;-0,0728650009103472;NA;0,0200127453927694;NA;-0,0152735499644476;NA;-0,0668105946559912;-0,0358086444029633;-0,0128093427004991;-0,0173440994380216;-0,0209499229492368;0,000747611971947405;0,067679254823276;NA;-0,0412526607832435;-0,0259481438129351;NA;-0,0118625381731024;-0,0118625381731024;-0,0133306426509056;NA
"part_rev_a";-0,0228579277024312;-0,0505472942095742;0,124909010723185;NA;NA;-0,181557192829158;-0,189214225694235;-0,173760352224221;-0,205783667570029;-0,280611618167501;0,0330824519334968;0,0308404886465162;0,0380137546669726;-0,65339356754871;-0,316625429679871;-0,338075893531696;0,029531604096715;-0,444643390750722;-0,83259693764889;-0,456428253783866;1;0,0268047593981034;0,0569429470531566;0,0454743946379132;0,0661008920284405;0,0211011651831559;0,105796308652721;0,064308577356087;0,141844241193819;0,0440418192673988;NA;NA;0,00246397475479401;0,0985024694671471;0,101905175089891;0,0931389097393683;0,0962668065775183;0,108180144209432;0,031138056819001;0,0399477171606074;0,0933077175432341;0,0193677597295669;0,0183381641425913;0,0565370309010529;0,110597026928689;0,0590422396314553;0,034060938975527;-0,030094058969549;0,0300940525041492;NA;NA;NA;0,105796308652721;0,125304072459474;0,0331366101944789;0,00339941802298157;-0,0688755313245708;0,121794481090763;NA;NA;NA;0,0167788844280768;NA;0,0268047593981034;NA;-0,0109542158874879;NA;0,113207639208936;0,10033376934087;0,0232888906486446;0,0135460332872213;-0,0784339078343961;0,0475455926601142;0,0503450412968539;NA;0,0670275834925225;-0,0319344161757475;NA;0,0215674887297682;0,0215674887297682;0,0242366752324457;NA
