id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1039.0;2008-01-21 00:00;4.083514887168843;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.010542286729005469;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1094.0;2008-01-21 00:00;1.9470239705867411;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.009246055672490346;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1096.0;2008-01-21 00:00;2.7406561509448575;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.003913830598888641;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1098.0;2008-01-21 00:00;3.7416399410899874;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.02294700091751394;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1156.0;2008-01-21 00:00;2.560424963062558;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;0.0024824232817582765;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1158.0;2008-01-21 00:00;3.4798358344717064;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.00440157722667578;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1164.0;2008-01-21 00:00;5.302469551522057;0.0;0.0;0.0;0.0;0.0;0.0;2.5103693952163557E-4;0.0;0.0;0.0;0.0;-0.007936153166662525;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1214.0;2008-01-21 00:00;1.495520639320314;4.999643680407171E-6;0.0;4.999643680407171E-6;0.0;5.555159644896856E-11;4.999643680407171E-6;4.1478338115848824E-4;0.0;0.0;4.999643680407171E-6;0.0;-0.0064214792371369445;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1216.0;2008-01-21 00:00;2.4087310903436365;2.4998218402035854E-6;0.0;2.4998218402035854E-6;0.0;2.777579822448428E-11;2.4998218402035854E-6;4.1478338115848824E-4;0.0;0.0;2.4998218402035854E-6;0.0;-0.0013416329042955392;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1219.0;2008-01-21 00:00;3.6932921579584863;0.0;0.0;0.0;0.0;0.0;0.0;4.1478338115848824E-4;0.0;0.0;0.0;0.0;-0.005253740529245309;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1279.0;2008-01-21 00:00;3.0108485432358862;2.4998218402035854E-6;0.0;2.4998218402035854E-6;0.0;2.777579822448428E-11;2.4998218402035854E-6;6.702078291111522E-4;0.08459871673583984;0.0;2.4998218402035854E-6;0.0;0.005579694419981715;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1280.0;2008-01-21 00:00;3.415196773085428;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.01214786306599113;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1284.0;2008-01-21 00:00;4.877717494616675;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.001366797380356939;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1340.0;2008-01-21 00:00;2.88197219105692;2.4998218402035854E-6;0.0;2.4998218402035854E-6;0.0;2.777579822448428E-11;2.4998218402035854E-6;6.702078291111522E-4;0.08459871673583984;0.0;2.4998218402035854E-6;0.0;-0.008218005006881298;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1345.0;2008-01-21 00:00;4.8372627615405035;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;-0.008616954239755864;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1407.0;2008-01-21 00:00;5.013872802389948;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;-0.012939754933716262;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1411.0;2008-01-21 00:00;5.975043240032388;0.0;0.0;0.0;0.0;0.0;0.0;4.6335734240710903E-4;0.08459871673583984;0.0;0.0;0.0;-0.008958137749034454;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1472.0;2008-01-21 00:00;5.561797812326941;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.0069733010793355905;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1534.0;2008-01-21 00:00;5.45812128967292;0.0;0.0;0.0;0.0;0.0;0.0;6.702078291111522E-4;0.08459871673583984;0.0;0.0;0.0;0.0019588374483394755;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
2717.0;2008-01-21 00:00;13.60678177024823;0.0;0.0;0.0;0.0;0.0;0.0;6.556030083447695E-4;0.08459871673583984;0.0;0.0;0.0;-0.003192547884534246;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
3579.0;2008-01-21 00:00;2.6910328953009217;54.8400568093819;0.0;54.8400568093819;0.0;6.093339645486878E-4;54.8400568093819;5.556756102014335E-4;0.08459871673583984;0.0;54.8400568093819;0.0;-0.011571880015956743;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
4510.0;2008-01-21 00:00;16.107775587863888;0.0;0.0;0.0;0.0;0.0;0.0;5.170300989411771E-4;0.08459871673583984;0.0;0.0;0.0;-0.001331332805794901;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
6357.0;2008-01-21 00:00;4.137786983305362;10.715839849341002;0.0;10.715839849341002;0.0;1.1906488721490001E-4;10.715839849341002;7.287685545161366E-4;0.06277883529663086;0.0;10.715839849341002;0.0;0.019956849587829492;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
8543.0;2008-01-21 00:00;25.445985632339326;144.55691579631016;0.0;144.55691579631016;0.0;0.001606187953292335;144.55691579631016;5.272358441725374E-4;0.07894855499267578;0.0;144.55691579631016;0.0;-0.01640123008429699;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
11962.0;2008-01-21 00:00;0.09539024165469867;23.278517718192774;0.0;23.278517718192774;0.0;2.586501968688086E-4;23.278517718192774;6.16523425926673E-4;0.06775953674316407;0.0;23.278517718192774;0.0;0.004387369459928471;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
12460.0;2008-01-21 00:00;1.4452938533081667;1.337566927068513;0.0;1.337566927068513;0.0;1.4861854745205702E-5;1.337566927068513;6.16523425926673E-4;0.06775953674316407;0.0;1.337566927068513;0.0;-0.012655927025555411;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
428.0;2008-02-01 00:00;10.373404153317733;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4.001148806329004E-5;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
795.0;2008-02-01 00:00;2.0640715514771584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.01755509766070084;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
857.0;2008-02-01 00:00;3.0867494727636027;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0032511325267094793;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
918.0;2008-02-01 00:00;3.69004523395561;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.003177075309806889;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
975.0;2008-02-01 00:00;2.6134813616848547;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-9.464343658882859E-4;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1034.0;2008-02-01 00:00;2.0258882961355886;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.209644170784788E-6;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1039.0;2008-02-01 00:00;4.0740809681440835;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.009433919024760675;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1094.0;2008-02-01 00:00;1.938663778629154;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.008360191957587047;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1096.0;2008-02-01 00:00;2.743382621503239;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.002726470558381662;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1098.0;2008-02-01 00:00;3.7213395551502666;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0203003859397208;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1156.0;2008-02-01 00:00;2.562584449761285;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021594866987272336;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
1158.0;2008-02-01 00:00;3.475149780387948;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.004686054083757878;0.0;0.0;0.0;300.0;0.0;3;30.0;0.06
