"";"date";"piezostation";"stations"
"2134";2009-11-01;0;"DGPZ039"
"2135";2009-11-01;0;"DGPZ044"
"2136";2009-11-01;0;"DGPZ040"
"2137";2009-11-01;0;"DGPZ037"
"2138";2009-11-01;0;"TAWA FALL"
"2139";2009-11-01;0;"FASS BOYE Pz"
"2140";2009-11-01;0;"SANTHIOU SINE ICS62"
"2141";2009-11-01;0;"NDEUNE"
"2142";2009-11-01;0;"TAIBA NDIAYE Pt"
"2143";2009-11-01;0;"KAYAR PS7"
"2145";2009-11-11;0;"THIAMBENE-TEUREUL"
"2146";2009-11-11;0;"DGPZ120"
"2147";2009-11-11;0;"DGPZ119"
"2148";2009-11-11;0;"DGPZ118"
"2149";2009-11-11;0;"DGPZ049"
"2150";2009-11-11;0;"DGPZ045"
"2151";2009-11-11;0;"DGPZ051"
"2152";2009-11-11;0;"DGPZ114"
"2153";2009-11-11;0;"DGPZ115"
"2154";2009-11-11;0;"DGPZ046"
"2155";2009-11-11;0;"DGPZ113"
"2156";2009-11-11;0;"DGPZ116"
"2157";2009-11-11;0;"DGPZ050"
"2158";2009-11-11;0;"DGPZ110"
"2159";2009-11-11;0;"DGPZ111"
"2160";2009-11-11;0;"DGPZ042"
"2161";2009-11-11;0;"DGPZ112"
"2162";2009-11-11;0;"DGPZ038"
"2163";2009-11-11;0;"DGPZ043"
"2164";2009-11-11;0;"DGPZ109"
"2165";2009-11-11;0;"DGPZ041"
"2166";2009-11-11;0;"DGPZ039"
"2167";2009-11-11;0;"DGPZ044"
"2168";2009-11-11;0;"DGPZ040"
"2169";2009-11-11;0;"DGPZ037"
"2170";2009-11-11;0;"TAWA FALL"
"2171";2009-11-11;0;"FASS BOYE Pz"
"2172";2009-11-11;0;"SANTHIOU SINE ICS62"
"2173";2009-11-11;0;"NDEUNE"
"2174";2009-11-11;0;"TAIBA NDIAYE Pt"
"2175";2009-11-11;0;"KAYAR PS7"
"2177";2009-11-21;0;"THIAMBENE-TEUREUL"
"2178";2009-11-21;0;"DGPZ120"
"2179";2009-11-21;0;"DGPZ119"
"2180";2009-11-21;0;"DGPZ118"
"2181";2009-11-21;0;"DGPZ049"
"2182";2009-11-21;0;"DGPZ045"
"2183";2009-11-21;0;"DGPZ051"
"2184";2009-11-21;0;"DGPZ114"
"2185";2009-11-21;0;"DGPZ115"
"2186";2009-11-21;0;"DGPZ046"
"2187";2009-11-21;0;"DGPZ113"
"2188";2009-11-21;0;"DGPZ116"
"2189";2009-11-21;0;"DGPZ050"
"2190";2009-11-21;0;"DGPZ110"
"2191";2009-11-21;0;"DGPZ111"
"2192";2009-11-21;0;"DGPZ042"
"2193";2009-11-21;0;"DGPZ112"
"2194";2009-11-21;0;"DGPZ038"
"2195";2009-11-21;0;"DGPZ043"
"2196";2009-11-21;0;"DGPZ109"
"2197";2009-11-21;0;"DGPZ041"
"2198";2009-11-21;0;"DGPZ039"
"2199";2009-11-21;0;"DGPZ044"
"2200";2009-11-21;0;"DGPZ040"
"2201";2009-11-21;0;"DGPZ037"
"2202";2009-11-21;0;"TAWA FALL"
"2203";2009-11-21;0;"FASS BOYE Pz"
"2204";2009-11-21;0;"SANTHIOU SINE ICS62"
"2205";2009-11-21;0;"NDEUNE"
"2206";2009-11-21;0;"TAIBA NDIAYE Pt"
"2207";2009-11-21;0;"KAYAR PS7"
"2209";2009-12-01;0;"THIAMBENE-TEUREUL"
"2210";2009-12-01;0;"DGPZ120"
"2211";2009-12-01;0;"DGPZ119"
"2212";2009-12-01;0;"DGPZ118"
"2213";2009-12-01;0;"DGPZ049"
"2214";2009-12-01;0;"DGPZ045"
"2215";2009-12-01;0;"DGPZ051"
"2216";2009-12-01;0;"DGPZ114"
"2217";2009-12-01;0;"DGPZ115"
"2218";2009-12-01;0;"DGPZ046"
"2219";2009-12-01;0;"DGPZ113"
"2220";2009-12-01;0;"DGPZ116"
"2221";2009-12-01;0;"DGPZ050"
"2222";2009-12-01;0;"DGPZ110"
"2223";2009-12-01;0;"DGPZ111"
"2224";2009-12-01;0;"DGPZ042"
"2225";2009-12-01;0;"DGPZ112"
"2226";2009-12-01;0;"DGPZ038"
"2227";2009-12-01;0;"DGPZ043"
"2228";2009-12-01;0;"DGPZ109"
"2229";2009-12-01;0;"DGPZ041"
"2230";2009-12-01;0;"DGPZ039"
"2231";2009-12-01;0;"DGPZ044"
"2232";2009-12-01;0;"DGPZ040"
"2233";2009-12-01;0;"DGPZ037"
"2234";2009-12-01;0;"TAWA FALL"
"2235";2009-12-01;0;"FASS BOYE Pz"
"2236";2009-12-01;0;"SANTHIOU SINE ICS62"
"2237";2009-12-01;0;"NDEUNE"
"2238";2009-12-01;0;"TAIBA NDIAYE Pt"
"2239";2009-12-01;0;"KAYAR PS7"
"2241";2009-12-11;0;"THIAMBENE-TEUREUL"
"2242";2009-12-11;0;"DGPZ120"
"2243";2009-12-11;0;"DGPZ119"
"2244";2009-12-11;0;"DGPZ118"
"2245";2009-12-11;0;"DGPZ049"
"2246";2009-12-11;0;"DGPZ045"
"2247";2009-12-11;0;"DGPZ051"
"2248";2009-12-11;0;"DGPZ114"
"2249";2009-12-11;0;"DGPZ115"
"2250";2009-12-11;0;"DGPZ046"
"2251";2009-12-11;0;"DGPZ113"
"2252";2009-12-11;0;"DGPZ116"
"2253";2009-12-11;0;"DGPZ050"
"2254";2009-12-11;0;"DGPZ110"
"2255";2009-12-11;0;"DGPZ111"
"2256";2009-12-11;0;"DGPZ042"
"2257";2009-12-11;0;"DGPZ112"
"2258";2009-12-11;0;"DGPZ038"
"2259";2009-12-11;0;"DGPZ043"
"2260";2009-12-11;0;"DGPZ109"
"2261";2009-12-11;0;"DGPZ041"
"2262";2009-12-11;0;"DGPZ039"
"2263";2009-12-11;0;"DGPZ044"
"2264";2009-12-11;0;"DGPZ040"
"2265";2009-12-11;0;"DGPZ037"
"2266";2009-12-11;0;"TAWA FALL"
"2267";2009-12-11;0;"FASS BOYE Pz"
"2268";2009-12-11;0;"SANTHIOU SINE ICS62"
"2269";2009-12-11;0;"NDEUNE"
"2270";2009-12-11;0;"TAIBA NDIAYE Pt"
"2271";2009-12-11;0;"KAYAR PS7"
"2273";2009-12-21;0;"THIAMBENE-TEUREUL"
"2274";2009-12-21;0;"DGPZ120"
"2275";2009-12-21;0;"DGPZ119"
"2276";2009-12-21;0;"DGPZ118"
"2277";2009-12-21;0;"DGPZ049"
"2278";2009-12-21;0;"DGPZ045"
"2279";2009-12-21;0;"DGPZ051"
"2280";2009-12-21;0;"DGPZ114"
"2281";2009-12-21;0;"DGPZ115"
"2282";2009-12-21;0;"DGPZ046"
"2283";2009-12-21;0;"DGPZ113"
"2284";2009-12-21;0;"DGPZ116"
"2285";2009-12-21;0;"DGPZ050"
"2286";2009-12-21;0;"DGPZ110"
"2287";2009-12-21;0;"DGPZ111"
"2288";2009-12-21;0;"DGPZ042"
"2289";2009-12-21;0;"DGPZ112"
"2290";2009-12-21;0;"DGPZ038"
"2291";2009-12-21;0;"DGPZ043"
"2292";2009-12-21;0;"DGPZ109"
"2293";2009-12-21;0;"DGPZ041"
"2294";2009-12-21;0;"DGPZ039"
"2295";2009-12-21;0;"DGPZ044"
"2296";2009-12-21;0;"DGPZ040"
"2297";2009-12-21;0;"DGPZ037"
"2298";2009-12-21;0;"TAWA FALL"
"2299";2009-12-21;0;"FASS BOYE Pz"
"2300";2009-12-21;0;"SANTHIOU SINE ICS62"
"2301";2009-12-21;0;"NDEUNE"
"2302";2009-12-21;0;"TAIBA NDIAYE Pt"
"2303";2009-12-21;0;"KAYAR PS7"
"2305";2010-01-01;0;"THIAMBENE-TEUREUL"
"2306";2010-01-01;0;"DGPZ120"
"2307";2010-01-01;0;"DGPZ119"
"2308";2010-01-01;0;"DGPZ118"
"2309";2010-01-01;0;"DGPZ049"
"2310";2010-01-01;0;"DGPZ045"
"2311";2010-01-01;0;"DGPZ051"
"2312";2010-01-01;0;"DGPZ114"
"2313";2010-01-01;0;"DGPZ115"
"2314";2010-01-01;0;"DGPZ046"
"2315";2010-01-01;0;"DGPZ113"
"2316";2010-01-01;0;"DGPZ116"
"2317";2010-01-01;0;"DGPZ050"
"2318";2010-01-01;0;"DGPZ110"
"2319";2010-01-01;0;"DGPZ111"
"2320";2010-01-01;0;"DGPZ042"
"2321";2010-01-01;0;"DGPZ112"
"2322";2010-01-01;0;"DGPZ038"
"2323";2010-01-01;0;"DGPZ043"
"2324";2010-01-01;0;"DGPZ109"
"2325";2010-01-01;0;"DGPZ041"
"2326";2010-01-01;0;"DGPZ039"
"2327";2010-01-01;0;"DGPZ044"
"2328";2010-01-01;0;"DGPZ040"
"2329";2010-01-01;0;"DGPZ037"
"2330";2010-01-01;0;"TAWA FALL"
"2331";2010-01-01;0;"FASS BOYE Pz"
"2332";2010-01-01;0;"SANTHIOU SINE ICS62"
"2333";2010-01-01;0;"NDEUNE"
"2334";2010-01-01;0;"TAIBA NDIAYE Pt"
"2335";2010-01-01;0;"KAYAR PS7"
"2337";2010-01-11;0;"THIAMBENE-TEUREUL"
"2338";2010-01-11;0;"DGPZ120"
"2339";2010-01-11;0;"DGPZ119"
"2340";2010-01-11;0;"DGPZ118"
"2341";2010-01-11;0;"DGPZ049"
"2342";2010-01-11;0;"DGPZ045"
"2343";2010-01-11;0;"DGPZ051"
"2344";2010-01-11;0;"DGPZ114"
"2345";2010-01-11;0;"DGPZ115"
"2346";2010-01-11;0;"DGPZ046"
"2347";2010-01-11;0;"DGPZ113"
"2348";2010-01-11;0;"DGPZ116"
"2349";2010-01-11;0;"DGPZ050"
"2350";2010-01-11;0;"DGPZ110"
"2351";2010-01-11;0;"DGPZ111"
"2352";2010-01-11;0;"DGPZ042"
"2353";2010-01-11;0;"DGPZ112"
"2354";2010-01-11;0;"DGPZ038"
"2355";2010-01-11;0;"DGPZ043"
"2356";2010-01-11;0;"DGPZ109"
"2357";2010-01-11;0;"DGPZ041"
"2358";2010-01-11;0;"DGPZ039"
"2359";2010-01-11;0;"DGPZ044"
"2360";2010-01-11;0;"DGPZ040"
"2361";2010-01-11;0;"DGPZ037"
"2362";2010-01-11;0;"TAWA FALL"
"2363";2010-01-11;0;"FASS BOYE Pz"
"2364";2010-01-11;0;"SANTHIOU SINE ICS62"
"2365";2010-01-11;0;"NDEUNE"
"2366";2010-01-11;0;"TAIBA NDIAYE Pt"
"2367";2010-01-11;0;"KAYAR PS7"
"2369";2010-01-21;0;"THIAMBENE-TEUREUL"
"2370";2010-01-21;0;"DGPZ120"
"2371";2010-01-21;0;"DGPZ119"
"2372";2010-01-21;0;"DGPZ118"
"2373";2010-01-21;0;"DGPZ049"
"2374";2010-01-21;0;"DGPZ045"
"2375";2010-01-21;0;"DGPZ051"
"2376";2010-01-21;0;"DGPZ114"
"2377";2010-01-21;0;"DGPZ115"
"2378";2010-01-21;0;"DGPZ046"
"2379";2010-01-21;0;"DGPZ113"
"2380";2010-01-21;0;"DGPZ116"
"2381";2010-01-21;0;"DGPZ050"
"2382";2010-01-21;0;"DGPZ110"
"2383";2010-01-21;0;"DGPZ111"
"2384";2010-01-21;0;"DGPZ042"
"2385";2010-01-21;0;"DGPZ112"
"2386";2010-01-21;0;"DGPZ038"
"2387";2010-01-21;0;"DGPZ043"
"2388";2010-01-21;0;"DGPZ109"
"2389";2010-01-21;0;"DGPZ041"
"2390";2010-01-21;0;"DGPZ039"
"2391";2010-01-21;0;"DGPZ044"
"2392";2010-01-21;0;"DGPZ040"
"2393";2010-01-21;0;"DGPZ037"
"2394";2010-01-21;0;"TAWA FALL"
"2395";2010-01-21;0;"FASS BOYE Pz"
"2396";2010-01-21;0;"SANTHIOU SINE ICS62"
"2397";2010-01-21;0;"NDEUNE"
"2398";2010-01-21;0;"TAIBA NDIAYE Pt"
"2399";2010-01-21;0;"KAYAR PS7"
"2401";2010-02-01;0;"THIAMBENE-TEUREUL"
"2402";2010-02-01;0;"DGPZ120"
"2403";2010-02-01;0;"DGPZ119"
"2404";2010-02-01;0;"DGPZ118"
"2405";2010-02-01;0;"DGPZ049"
"2406";2010-02-01;0;"DGPZ045"
"2407";2010-02-01;0;"DGPZ051"
"2408";2010-02-01;0;"DGPZ114"
"2409";2010-02-01;0;"DGPZ115"
"2410";2010-02-01;0;"DGPZ046"
"2411";2010-02-01;0;"DGPZ113"
"2412";2010-02-01;0;"DGPZ116"
"2413";2010-02-01;0;"DGPZ050"
"2414";2010-02-01;0;"DGPZ110"
"2415";2010-02-01;0;"DGPZ111"
"2416";2010-02-01;0;"DGPZ042"
"2417";2010-02-01;0;"DGPZ112"
"2418";2010-02-01;0;"DGPZ038"
"2419";2010-02-01;0;"DGPZ043"
"2420";2010-02-01;0;"DGPZ109"
"2421";2010-02-01;0;"DGPZ041"
"2422";2010-02-01;0;"DGPZ039"
"2423";2010-02-01;0;"DGPZ044"
"2424";2010-02-01;0;"DGPZ040"
"2425";2010-02-01;0;"DGPZ037"
"2426";2010-02-01;0;"TAWA FALL"
"2427";2010-02-01;0;"FASS BOYE Pz"
"2428";2010-02-01;0;"SANTHIOU SINE ICS62"
"2429";2010-02-01;0;"NDEUNE"
"2430";2010-02-01;0;"TAIBA NDIAYE Pt"
"2431";2010-02-01;0;"KAYAR PS7"
"2433";2010-02-11;0;"THIAMBENE-TEUREUL"
"2434";2010-02-11;0;"DGPZ120"
"2435";2010-02-11;0;"DGPZ119"
"2436";2010-02-11;0;"DGPZ118"
"2437";2010-02-11;0;"DGPZ049"
"2438";2010-02-11;0;"DGPZ045"
"2439";2010-02-11;0;"DGPZ051"
"2440";2010-02-11;0;"DGPZ114"
"2441";2010-02-11;0;"DGPZ115"
"2442";2010-02-11;0;"DGPZ046"
"2443";2010-02-11;0;"DGPZ113"
"2444";2010-02-11;0;"DGPZ116"
"2445";2010-02-11;0;"DGPZ050"
"2446";2010-02-11;0;"DGPZ110"
"2447";2010-02-11;0;"DGPZ111"
"2448";2010-02-11;0;"DGPZ042"
"2449";2010-02-11;0;"DGPZ112"
"2450";2010-02-11;0;"DGPZ038"
"2451";2010-02-11;0;"DGPZ043"
"2452";2010-02-11;0;"DGPZ109"
"2453";2010-02-11;0;"DGPZ041"
"2454";2010-02-11;0;"DGPZ039"
"2455";2010-02-11;0;"DGPZ044"
"2456";2010-02-11;0;"DGPZ040"
"2457";2010-02-11;0;"DGPZ037"
"2458";2010-02-11;0;"TAWA FALL"
"2459";2010-02-11;0;"FASS BOYE Pz"
"2460";2010-02-11;0;"SANTHIOU SINE ICS62"
"2461";2010-02-11;0;"NDEUNE"
"2462";2010-02-11;0;"TAIBA NDIAYE Pt"
"2463";2010-02-11;0;"KAYAR PS7"
"2465";2010-02-21;0;"THIAMBENE-TEUREUL"
"2466";2010-02-21;0;"DGPZ120"
"2467";2010-02-21;0;"DGPZ119"
"2468";2010-02-21;0;"DGPZ118"
"2469";2010-02-21;0;"DGPZ049"
"2470";2010-02-21;0;"DGPZ045"
"2471";2010-02-21;0;"DGPZ051"
"2472";2010-02-21;0;"DGPZ114"
"2473";2010-02-21;0;"DGPZ115"
"2474";2010-02-21;0;"DGPZ046"
"2475";2010-02-21;0;"DGPZ113"
"2476";2010-02-21;0;"DGPZ116"
"2477";2010-02-21;0;"DGPZ050"
"2478";2010-02-21;0;"DGPZ110"
"2479";2010-02-21;0;"DGPZ111"
"2480";2010-02-21;0;"DGPZ042"
"2481";2010-02-21;0;"DGPZ112"
"2482";2010-02-21;0;"DGPZ038"
"2483";2010-02-21;0;"DGPZ043"
"2484";2010-02-21;0;"DGPZ109"
"2485";2010-02-21;0;"DGPZ041"
"2486";2010-02-21;0;"DGPZ039"
"2487";2010-02-21;0;"DGPZ044"
"2488";2010-02-21;0;"DGPZ040"
"2489";2010-02-21;0;"DGPZ037"
"2490";2010-02-21;0;"TAWA FALL"
"2491";2010-02-21;0;"FASS BOYE Pz"
"2492";2010-02-21;0;"SANTHIOU SINE ICS62"
"2493";2010-02-21;0;"NDEUNE"
"2494";2010-02-21;0;"TAIBA NDIAYE Pt"
"2495";2010-02-21;0;"KAYAR PS7"
"2497";2010-03-01;0;"THIAMBENE-TEUREUL"
"2498";2010-03-01;0;"DGPZ120"
"2499";2010-03-01;0;"DGPZ119"
"2500";2010-03-01;0;"DGPZ118"
"2501";2010-03-01;0;"DGPZ049"
"2502";2010-03-01;0;"DGPZ045"
"2503";2010-03-01;0;"DGPZ051"
"2504";2010-03-01;0;"DGPZ114"
"2505";2010-03-01;0;"DGPZ115"
"2506";2010-03-01;0;"DGPZ046"
"2507";2010-03-01;0;"DGPZ113"
"2508";2010-03-01;0;"DGPZ116"
"2509";2010-03-01;0;"DGPZ050"
"2510";2010-03-01;0;"DGPZ110"
"2511";2010-03-01;0;"DGPZ111"
"2512";2010-03-01;0;"DGPZ042"
"2513";2010-03-01;0;"DGPZ112"
"2514";2010-03-01;0;"DGPZ038"
"2515";2010-03-01;0;"DGPZ043"
"2516";2010-03-01;0;"DGPZ109"
"2517";2010-03-01;0;"DGPZ041"
"2518";2010-03-01;0;"DGPZ039"
"2519";2010-03-01;0;"DGPZ044"
"2520";2010-03-01;0;"DGPZ040"
"2521";2010-03-01;0;"DGPZ037"
"2522";2010-03-01;0;"TAWA FALL"
"2523";2010-03-01;0;"FASS BOYE Pz"
"2524";2010-03-01;0;"SANTHIOU SINE ICS62"
"2525";2010-03-01;0;"NDEUNE"
"2526";2010-03-01;0;"TAIBA NDIAYE Pt"
"2527";2010-03-01;0;"KAYAR PS7"
"2529";2010-03-11;0;"THIAMBENE-TEUREUL"
"2530";2010-03-11;0;"DGPZ120"
"2531";2010-03-11;0;"DGPZ119"
"2532";2010-03-11;0;"DGPZ118"
"2533";2010-03-11;0;"DGPZ049"
"2534";2010-03-11;0;"DGPZ045"
"2535";2010-03-11;0;"DGPZ051"
"2536";2010-03-11;0;"DGPZ114"
"2537";2010-03-11;0;"DGPZ115"
"2538";2010-03-11;0;"DGPZ046"
"2539";2010-03-11;0;"DGPZ113"
"2540";2010-03-11;0;"DGPZ116"
"2541";2010-03-11;0;"DGPZ050"
"2542";2010-03-11;0;"DGPZ110"
"2543";2010-03-11;0;"DGPZ111"
"2544";2010-03-11;0;"DGPZ042"
"2545";2010-03-11;0;"DGPZ112"
"2546";2010-03-11;0;"DGPZ038"
"2547";2010-03-11;0;"DGPZ043"
"2548";2010-03-11;0;"DGPZ109"
"2549";2010-03-11;0;"DGPZ041"
"2550";2010-03-11;0;"DGPZ039"
"2551";2010-03-11;0;"DGPZ044"
"2552";2010-03-11;0;"DGPZ040"
"2553";2010-03-11;0;"DGPZ037"
"2554";2010-03-11;0;"TAWA FALL"
"2555";2010-03-11;0;"FASS BOYE Pz"
"2556";2010-03-11;0;"SANTHIOU SINE ICS62"
"2557";2010-03-11;0;"NDEUNE"
"2558";2010-03-11;0;"TAIBA NDIAYE Pt"
"2559";2010-03-11;0;"KAYAR PS7"
"2561";2010-03-21;0;"THIAMBENE-TEUREUL"
"2562";2010-03-21;0;"DGPZ120"
"2563";2010-03-21;0;"DGPZ119"
"2564";2010-03-21;0;"DGPZ118"
"2565";2010-03-21;0;"DGPZ049"
"2566";2010-03-21;0;"DGPZ045"
"2567";2010-03-21;0;"DGPZ051"
"2568";2010-03-21;0;"DGPZ114"
"2569";2010-03-21;0;"DGPZ115"
"2570";2010-03-21;0;"DGPZ046"
"2571";2010-03-21;0;"DGPZ113"
"2572";2010-03-21;0;"DGPZ116"
"2573";2010-03-21;0;"DGPZ050"
"2574";2010-03-21;0;"DGPZ110"
"2575";2010-03-21;0;"DGPZ111"
"2576";2010-03-21;0;"DGPZ042"
"2577";2010-03-21;0;"DGPZ112"
"2578";2010-03-21;0;"DGPZ038"
"2579";2010-03-21;0;"DGPZ043"
"2580";2010-03-21;0;"DGPZ109"
"2581";2010-03-21;0;"DGPZ041"
"2582";2010-03-21;0;"DGPZ039"
"2583";2010-03-21;0;"DGPZ044"
"2584";2010-03-21;0;"DGPZ040"
"2585";2010-03-21;0;"DGPZ037"
"2586";2010-03-21;0;"TAWA FALL"
"2587";2010-03-21;0;"FASS BOYE Pz"
"2588";2010-03-21;0;"SANTHIOU SINE ICS62"
"2589";2010-03-21;0;"NDEUNE"
"2590";2010-03-21;0;"TAIBA NDIAYE Pt"
"2591";2010-03-21;0;"KAYAR PS7"
"2593";2010-04-01;0;"THIAMBENE-TEUREUL"
"2594";2010-04-01;0;"DGPZ120"
"2595";2010-04-01;0;"DGPZ119"
"2596";2010-04-01;0;"DGPZ118"
"2597";2010-04-01;0;"DGPZ049"
"2598";2010-04-01;0;"DGPZ045"
"2599";2010-04-01;0;"DGPZ051"
"2600";2010-04-01;0;"DGPZ114"
"2601";2010-04-01;0;"DGPZ115"
"2602";2010-04-01;0;"DGPZ046"
"2603";2010-04-01;0;"DGPZ113"
"2604";2010-04-01;0;"DGPZ116"
"2605";2010-04-01;0;"DGPZ050"
"2606";2010-04-01;0;"DGPZ110"
"2607";2010-04-01;0;"DGPZ111"
"2608";2010-04-01;0;"DGPZ042"
"2609";2010-04-01;0;"DGPZ112"
"2610";2010-04-01;0;"DGPZ038"
"2611";2010-04-01;0;"DGPZ043"
"2612";2010-04-01;0;"DGPZ109"
"2613";2010-04-01;0;"DGPZ041"
"2614";2010-04-01;0;"DGPZ039"
"2615";2010-04-01;0;"DGPZ044"
"2616";2010-04-01;0;"DGPZ040"
"2617";2010-04-01;0;"DGPZ037"
"2618";2010-04-01;0;"TAWA FALL"
"2619";2010-04-01;0;"FASS BOYE Pz"
"2620";2010-04-01;0;"SANTHIOU SINE ICS62"
"2621";2010-04-01;0;"NDEUNE"
"2622";2010-04-01;0;"TAIBA NDIAYE Pt"
"2623";2010-04-01;0;"KAYAR PS7"
"2625";2010-04-11;0;"THIAMBENE-TEUREUL"
"2626";2010-04-11;0;"DGPZ120"
"2627";2010-04-11;0;"DGPZ119"
"2628";2010-04-11;0;"DGPZ118"
"2629";2010-04-11;0;"DGPZ049"
"2630";2010-04-11;0;"DGPZ045"
"2631";2010-04-11;0;"DGPZ051"
"2632";2010-04-11;0;"DGPZ114"
"2633";2010-04-11;0;"DGPZ115"
"2634";2010-04-11;0;"DGPZ046"
"2635";2010-04-11;0;"DGPZ113"
"2636";2010-04-11;0;"DGPZ116"
"2637";2010-04-11;0;"DGPZ050"
"2638";2010-04-11;0;"DGPZ110"
"2639";2010-04-11;0;"DGPZ111"
"2640";2010-04-11;0;"DGPZ042"
"2641";2010-04-11;0;"DGPZ112"
"2642";2010-04-11;0;"DGPZ038"
"2643";2010-04-11;0;"DGPZ043"
"2644";2010-04-11;0;"DGPZ109"
"2645";2010-04-11;0;"DGPZ041"
"2646";2010-04-11;0;"DGPZ039"
"2647";2010-04-11;0;"DGPZ044"
"2648";2010-04-11;0;"DGPZ040"
"2649";2010-04-11;0;"DGPZ037"
"2650";2010-04-11;0;"TAWA FALL"
"2651";2010-04-11;0;"FASS BOYE Pz"
"2652";2010-04-11;0;"SANTHIOU SINE ICS62"
"2653";2010-04-11;0;"NDEUNE"
"2654";2010-04-11;0;"TAIBA NDIAYE Pt"
"2655";2010-04-11;0;"KAYAR PS7"
"2657";2010-04-21;0;"THIAMBENE-TEUREUL"
"2658";2010-04-21;0;"DGPZ120"
"2659";2010-04-21;0;"DGPZ119"
"2660";2010-04-21;0;"DGPZ118"
"2661";2010-04-21;0;"DGPZ049"
"2662";2010-04-21;0;"DGPZ045"
"2663";2010-04-21;0;"DGPZ051"
"2664";2010-04-21;0;"DGPZ114"
"2665";2010-04-21;0;"DGPZ115"
"2666";2010-04-21;0;"DGPZ046"
"2667";2010-04-21;0;"DGPZ113"
"2668";2010-04-21;0;"DGPZ116"
"2669";2010-04-21;0;"DGPZ050"
"2670";2010-04-21;0;"DGPZ110"
"2671";2010-04-21;0;"DGPZ111"
"2672";2010-04-21;0;"DGPZ042"
"2673";2010-04-21;0;"DGPZ112"
"2674";2010-04-21;0;"DGPZ038"
"2675";2010-04-21;0;"DGPZ043"
"2676";2010-04-21;0;"DGPZ109"
"2677";2010-04-21;0;"DGPZ041"
"2678";2010-04-21;0;"DGPZ039"
"2679";2010-04-21;0;"DGPZ044"
"2680";2010-04-21;0;"DGPZ040"
"2681";2010-04-21;0;"DGPZ037"
"2682";2010-04-21;0;"TAWA FALL"
"2683";2010-04-21;0;"FASS BOYE Pz"
"2684";2010-04-21;0;"SANTHIOU SINE ICS62"
"2685";2010-04-21;0;"NDEUNE"
"2686";2010-04-21;0;"TAIBA NDIAYE Pt"
"2687";2010-04-21;0;"KAYAR PS7"
"2689";2010-05-01;0;"THIAMBENE-TEUREUL"
"2690";2010-05-01;0;"DGPZ120"
"2691";2010-05-01;0;"DGPZ119"
"2692";2010-05-01;0;"DGPZ118"
"2693";2010-05-01;0;"DGPZ049"
"2694";2010-05-01;0;"DGPZ045"
"2695";2010-05-01;0;"DGPZ051"
"2696";2010-05-01;0;"DGPZ114"
"2697";2010-05-01;0;"DGPZ115"
"2698";2010-05-01;0;"DGPZ046"
"2699";2010-05-01;0;"DGPZ113"
"2700";2010-05-01;0;"DGPZ116"
"2701";2010-05-01;0;"DGPZ050"
"2702";2010-05-01;0;"DGPZ110"
"2703";2010-05-01;0;"DGPZ111"
"2704";2010-05-01;0;"DGPZ042"
"2705";2010-05-01;0;"DGPZ112"
"2706";2010-05-01;0;"DGPZ038"
"2707";2010-05-01;0;"DGPZ043"
"2708";2010-05-01;0;"DGPZ109"
"2709";2010-05-01;0;"DGPZ041"
"2710";2010-05-01;0;"DGPZ039"
"2711";2010-05-01;0;"DGPZ044"
"2712";2010-05-01;0;"DGPZ040"
"2713";2010-05-01;0;"DGPZ037"
"2714";2010-05-01;0;"TAWA FALL"
"2715";2010-05-01;0;"FASS BOYE Pz"
"2716";2010-05-01;0;"SANTHIOU SINE ICS62"
"2717";2010-05-01;0;"NDEUNE"
"2718";2010-05-01;0;"TAIBA NDIAYE Pt"
"2719";2010-05-01;0;"KAYAR PS7"
"2721";2010-05-11;0;"THIAMBENE-TEUREUL"
"2722";2010-05-11;0;"DGPZ120"
"2723";2010-05-11;0;"DGPZ119"
"2724";2010-05-11;0;"DGPZ118"
"2725";2010-05-11;0;"DGPZ049"
"2726";2010-05-11;0;"DGPZ045"
"2727";2010-05-11;0;"DGPZ051"
"2728";2010-05-11;0;"DGPZ114"
"2729";2010-05-11;0;"DGPZ115"
"2730";2010-05-11;0;"DGPZ046"
"2731";2010-05-11;0;"DGPZ113"
"2732";2010-05-11;0;"DGPZ116"
"2733";2010-05-11;0;"DGPZ050"
"2734";2010-05-11;0;"DGPZ110"
"2735";2010-05-11;0;"DGPZ111"
"2736";2010-05-11;0;"DGPZ042"
"2737";2010-05-11;0;"DGPZ112"
"2738";2010-05-11;0;"DGPZ038"
"2739";2010-05-11;0;"DGPZ043"
"2740";2010-05-11;0;"DGPZ109"
"2741";2010-05-11;0;"DGPZ041"
"2742";2010-05-11;0;"DGPZ039"
"2743";2010-05-11;0;"DGPZ044"
"2744";2010-05-11;0;"DGPZ040"
"2745";2010-05-11;0;"DGPZ037"
"2746";2010-05-11;0;"TAWA FALL"
"2747";2010-05-11;0;"FASS BOYE Pz"
"2748";2010-05-11;0;"SANTHIOU SINE ICS62"
"2749";2010-05-11;0;"NDEUNE"
"2750";2010-05-11;0;"TAIBA NDIAYE Pt"
"2751";2010-05-11;0;"KAYAR PS7"
"2753";2010-05-21;0;"THIAMBENE-TEUREUL"
"2754";2010-05-21;0;"DGPZ120"
"2755";2010-05-21;0;"DGPZ119"
"2756";2010-05-21;0;"DGPZ118"
"2757";2010-05-21;0;"DGPZ049"
"2758";2010-05-21;0;"DGPZ045"
"2759";2010-05-21;0;"DGPZ051"
"2760";2010-05-21;0;"DGPZ114"
