"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmsle";"rmse"
"26551";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"false";"15.0";"70.0";2,69;29,37
"26552";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"false";"9.0";"60.0";2,69;29,37
"26553";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"false";"9.0";"65.0";2,69;29,37
"26554";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"false";"9.0";"70.0";2,69;29,37
"26555";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"12.0";"60.0";2,69;29,39
"26556";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"12.0";"65.0";2,69;29,39
"26557";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"12.0";"70.0";2,69;29,39
"26558";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"15.0";"60.0";2,69;29,39
"26559";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"15.0";"65.0";2,69;29,39
"26560";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"15.0";"70.0";2,69;29,39
"26561";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"9.0";"60.0";2,69;29,39
"26562";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"9.0";"65.0";2,69;29,39
"26563";"6.0";"9.0";"3.0";"0.2";"0.0";"9.0";"true";"9.0";"70.0";2,69;29,39
"26564";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"12.0";"60.0";2,65;29,58
"26565";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"12.0";"65.0";2,65;29,58
"26566";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"12.0";"70.0";2,65;29,58
"26567";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"15.0";"60.0";2,65;29,58
"26568";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"15.0";"65.0";2,65;29,58
"26569";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"15.0";"70.0";2,65;29,57
"26570";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"9.0";"60.0";2,65;29,58
"26571";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"9.0";"65.0";2,65;29,58
"26572";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"false";"9.0";"70.0";2,65;29,58
"26573";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"12.0";"60.0";2,65;29,58
"26574";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"12.0";"65.0";2,65;29,58
"26575";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"12.0";"70.0";2,65;29,58
"26576";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"15.0";"60.0";2,65;29,57
"26577";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"15.0";"65.0";2,65;29,58
"26578";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"15.0";"70.0";2,65;29,58
"26579";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"9.0";"60.0";2,65;29,58
"26580";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"9.0";"65.0";2,65;29,58
"26581";"6.0";"9.0";"3.0";"0.2";"3.0";"0.0";"true";"9.0";"70.0";2,65;29,58
"26582";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"12.0";"60.0";2,66;29,36
"26583";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"12.0";"65.0";2,66;29,36
"26584";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"12.0";"70.0";2,66;29,36
"26585";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"15.0";"60.0";2,66;29,36
"26586";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"15.0";"65.0";2,66;29,36
"26587";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"15.0";"70.0";2,66;29,36
"26588";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"9.0";"60.0";2,66;29,36
"26589";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"9.0";"65.0";2,66;29,36
"26590";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"false";"9.0";"70.0";2,66;29,36
"26591";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"12.0";"60.0";2,66;29,37
"26592";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"12.0";"65.0";2,66;29,37
"26593";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"12.0";"70.0";2,66;29,37
"26594";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"15.0";"60.0";2,66;29,37
"26595";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"15.0";"65.0";2,66;29,37
"26596";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"15.0";"70.0";2,66;29,38
"26597";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"9.0";"60.0";2,66;29,37
"26598";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"9.0";"65.0";2,66;29,37
"26599";"6.0";"9.0";"3.0";"0.2";"3.0";"3.0";"true";"9.0";"70.0";2,66;29,36
"26600";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"12.0";"60.0";2,67;29,34
"26601";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"12.0";"65.0";2,67;29,34
"26602";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"12.0";"70.0";2,67;29,34
"26603";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"15.0";"60.0";2,67;29,34
"26604";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"15.0";"65.0";2,67;29,34
"26605";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"15.0";"70.0";2,67;29,33
"26606";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"9.0";"60.0";2,67;29,34
"26607";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"9.0";"65.0";2,67;29,34
"26608";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"false";"9.0";"70.0";2,67;29,34
"26609";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"12.0";"60.0";2,67;29,36
"26610";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"12.0";"65.0";2,67;29,35
"26611";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"12.0";"70.0";2,67;29,35
"26612";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"15.0";"60.0";2,67;29,35
"26613";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"15.0";"65.0";2,67;29,35
"26614";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"15.0";"70.0";2,67;29,35
"26615";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"9.0";"60.0";2,67;29,35
"26616";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"9.0";"65.0";2,67;29,35
"26617";"6.0";"9.0";"3.0";"0.2";"3.0";"6.0";"true";"9.0";"70.0";2,67;29,35
"26618";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"12.0";"60.0";2,67;29,34
"26619";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"12.0";"65.0";2,67;29,34
"26620";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"12.0";"70.0";2,67;29,35
"26621";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"15.0";"60.0";2,67;29,34
"26622";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"15.0";"65.0";2,67;29,34
"26623";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"15.0";"70.0";2,67;29,34
"26624";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"9.0";"60.0";2,67;29,34
"26625";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"9.0";"65.0";2,67;29,34
"26626";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"false";"9.0";"70.0";2,67;29,34
"26627";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"12.0";"60.0";2,67;29,35
"26628";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"12.0";"65.0";2,67;29,35
"26629";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"12.0";"70.0";2,67;29,35
"26630";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"15.0";"60.0";2,67;29,35
"26631";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"15.0";"65.0";2,67;29,34
"26632";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"15.0";"70.0";2,67;29,35
"26633";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"9.0";"60.0";2,67;29,35
"26634";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"9.0";"65.0";2,67;29,36
"26635";"6.0";"9.0";"3.0";"0.2";"3.0";"9.0";"true";"9.0";"70.0";2,67;29,35
"26636";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"12.0";"60.0";2,65;29,58
"26637";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"12.0";"65.0";2,65;29,58
"26638";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"12.0";"70.0";2,65;29,58
"26639";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"15.0";"60.0";2,65;29,58
"26640";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"15.0";"65.0";2,65;29,58
"26641";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"15.0";"70.0";2,65;29,58
"26642";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"9.0";"60.0";2,65;29,57
"26643";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"9.0";"65.0";2,65;29,57
"26644";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"false";"9.0";"70.0";2,65;29,58
"26645";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"12.0";"60.0";2,65;29,58
"26646";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"12.0";"65.0";2,65;29,57
"26647";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"12.0";"70.0";2,65;29,58
"26648";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"15.0";"60.0";2,65;29,57
"26649";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"15.0";"65.0";2,65;29,58
"26650";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"15.0";"70.0";2,65;29,58
"26651";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"9.0";"60.0";2,65;29,57
"26652";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"9.0";"65.0";2,65;29,58
"26653";"6.0";"9.0";"3.0";"0.2";"6.0";"0.0";"true";"9.0";"70.0";2,65;29,58
"26654";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"12.0";"60.0";2,66;29,41
"26655";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"12.0";"65.0";2,66;29,41
"26656";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"12.0";"70.0";2,66;29,4
"26657";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"15.0";"60.0";2,66;29,4
"26658";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"15.0";"65.0";2,66;29,4
"26659";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"15.0";"70.0";2,66;29,4
"26660";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"9.0";"60.0";2,66;29,4
"26661";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"9.0";"65.0";2,66;29,39
"26662";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"false";"9.0";"70.0";2,66;29,4
"26663";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"12.0";"60.0";2,66;29,41
"26664";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"12.0";"65.0";2,66;29,41
"26665";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"12.0";"70.0";2,66;29,41
"26666";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"15.0";"60.0";2,66;29,41
"26667";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"15.0";"65.0";2,66;29,41
"26668";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"15.0";"70.0";2,66;29,41
"26669";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"9.0";"60.0";2,66;29,41
"26670";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"9.0";"65.0";2,66;29,41
"26671";"6.0";"9.0";"3.0";"0.2";"6.0";"3.0";"true";"9.0";"70.0";2,66;29,42
"26672";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"12.0";"60.0";2,66;29,36
"26673";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"12.0";"65.0";2,66;29,36
"26674";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"12.0";"70.0";2,66;29,36
"26675";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"15.0";"60.0";2,66;29,36
"26676";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"15.0";"65.0";2,66;29,36
"26677";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"15.0";"70.0";2,66;29,36
"26678";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"9.0";"60.0";2,66;29,36
"26679";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"9.0";"65.0";2,66;29,36
"26680";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"false";"9.0";"70.0";2,66;29,36
"26681";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"12.0";"60.0";2,66;29,38
"26682";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"12.0";"65.0";2,66;29,37
"26683";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"12.0";"70.0";2,66;29,37
"26684";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"15.0";"60.0";2,66;29,37
"26685";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"15.0";"65.0";2,66;29,37
"26686";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"15.0";"70.0";2,66;29,37
"26687";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"9.0";"60.0";2,66;29,36
"26688";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"9.0";"65.0";2,66;29,38
"26689";"6.0";"9.0";"3.0";"0.2";"6.0";"6.0";"true";"9.0";"70.0";2,66;29,37
"26690";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"12.0";"60.0";2,67;29,35
"26691";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"12.0";"65.0";2,67;29,35
"26692";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"12.0";"70.0";2,67;29,35
"26693";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"15.0";"60.0";2,67;29,35
"26694";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"15.0";"65.0";2,67;29,35
"26695";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"15.0";"70.0";2,67;29,35
"26696";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"9.0";"60.0";2,67;29,35
"26697";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"9.0";"65.0";2,67;29,36
"26698";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"false";"9.0";"70.0";2,67;29,35
"26699";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"12.0";"60.0";2,67;29,36
"26700";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"12.0";"65.0";2,67;29,36
"26701";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"12.0";"70.0";2,67;29,36
"26702";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"15.0";"60.0";2,67;29,36
"26703";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"15.0";"65.0";2,67;29,36
"26704";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"15.0";"70.0";2,67;29,36
"26705";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"9.0";"60.0";2,67;29,36
"26706";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"9.0";"65.0";2,67;29,36
"26707";"6.0";"9.0";"3.0";"0.2";"6.0";"9.0";"true";"9.0";"70.0";2,67;29,36
"26708";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"12.0";"60.0";2,65;29,59
"26709";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"12.0";"65.0";2,65;29,58
"26710";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"12.0";"70.0";2,65;29,57
"26711";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"15.0";"60.0";2,65;29,58
"26712";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"15.0";"65.0";2,65;29,58
"26713";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"15.0";"70.0";2,65;29,57
"26714";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"9.0";"60.0";2,65;29,58
"26715";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"9.0";"65.0";2,65;29,58
"26716";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"false";"9.0";"70.0";2,65;29,58
"26717";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"12.0";"60.0";2,65;29,58
"26718";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"12.0";"65.0";2,65;29,57
"26719";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"12.0";"70.0";2,65;29,58
"26720";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"15.0";"60.0";2,65;29,58
"26721";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"15.0";"65.0";2,65;29,58
"26722";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"15.0";"70.0";2,65;29,58
"26723";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"9.0";"60.0";2,65;29,58
"26724";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"9.0";"65.0";2,65;29,58
"26725";"6.0";"9.0";"3.0";"0.2";"9.0";"0.0";"true";"9.0";"70.0";2,65;29,58
"26726";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"12.0";"60.0";2,65;29,43
"26727";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"12.0";"65.0";2,65;29,43
"26728";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"12.0";"70.0";2,65;29,43
"26729";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"15.0";"60.0";2,65;29,44
"26730";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"15.0";"65.0";2,65;29,43
"26731";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"15.0";"70.0";2,65;29,44
"26732";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"9.0";"60.0";2,65;29,43
"26733";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"9.0";"65.0";2,65;29,43
"26734";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"false";"9.0";"70.0";2,65;29,43
"26735";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"12.0";"60.0";2,65;29,44
"26736";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"12.0";"65.0";2,65;29,44
"26737";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"12.0";"70.0";2,65;29,45
"26738";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"15.0";"60.0";2,65;29,44
"26739";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"15.0";"65.0";2,65;29,44
"26740";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"15.0";"70.0";2,65;29,45
"26741";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"9.0";"60.0";2,65;29,44
"26742";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"9.0";"65.0";2,65;29,44
"26743";"6.0";"9.0";"3.0";"0.2";"9.0";"3.0";"true";"9.0";"70.0";2,65;29,44
"26744";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"12.0";"60.0";2,66;29,39
"26745";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"12.0";"65.0";2,66;29,39
"26746";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"12.0";"70.0";2,66;29,39
"26747";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"15.0";"60.0";2,66;29,39
"26748";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"15.0";"65.0";2,66;29,38
"26749";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"15.0";"70.0";2,66;29,39
"26750";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"9.0";"60.0";2,66;29,38
"26751";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"9.0";"65.0";2,66;29,39
"26752";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"false";"9.0";"70.0";2,66;29,38
"26753";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"12.0";"60.0";2,66;29,38
"26754";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"12.0";"65.0";2,66;29,38
"26755";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"12.0";"70.0";2,66;29,4
"26756";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"15.0";"60.0";2,66;29,39
"26757";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"15.0";"65.0";2,66;29,39
"26758";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"15.0";"70.0";2,66;29,39
"26759";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"9.0";"60.0";2,66;29,39
"26760";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"9.0";"65.0";2,66;29,39
"26761";"6.0";"9.0";"3.0";"0.2";"9.0";"6.0";"true";"9.0";"70.0";2,66;29,39
"26762";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"12.0";"60.0";2,66;29,36
"26763";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"12.0";"65.0";2,66;29,36
"26764";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"12.0";"70.0";2,66;29,35
"26765";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"15.0";"60.0";2,66;29,36
"26766";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"15.0";"65.0";2,66;29,36
"26767";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"15.0";"70.0";2,66;29,36
"26768";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"9.0";"60.0";2,66;29,36
"26769";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"9.0";"65.0";2,66;29,35
"26770";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"false";"9.0";"70.0";2,66;29,36
"26771";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"12.0";"60.0";2,66;29,37
"26772";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"12.0";"65.0";2,66;29,36
"26773";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"12.0";"70.0";2,66;29,37
"26774";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"15.0";"60.0";2,66;29,37
"26775";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"15.0";"65.0";2,66;29,36
"26776";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"15.0";"70.0";2,66;29,38
"26777";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"9.0";"60.0";2,66;29,36
"26778";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"9.0";"65.0";2,66;29,37
"26779";"6.0";"9.0";"3.0";"0.2";"9.0";"9.0";"true";"9.0";"70.0";2,66;29,36
"26780";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"12.0";"60.0";2,62;28,85
"26781";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"12.0";"65.0";2,62;28,86
"26782";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"12.0";"70.0";2,62;28,85
"26783";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"15.0";"60.0";2,62;28,85
"26784";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"15.0";"65.0";2,62;28,85
"26785";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"15.0";"70.0";2,62;28,85
"26786";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"9.0";"60.0";2,62;28,85
"26787";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"9.0";"65.0";2,62;28,85
"26788";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"false";"9.0";"70.0";2,62;28,85
"26789";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"12.0";"60.0";2,62;28,85
"26790";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"12.0";"65.0";2,62;28,85
"26791";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"12.0";"70.0";2,62;28,85
"26792";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"15.0";"60.0";2,62;28,85
"26793";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"15.0";"65.0";2,62;28,86
"26794";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"15.0";"70.0";2,62;28,85
"26795";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"9.0";"60.0";2,62;28,85
"26796";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"9.0";"65.0";2,62;28,85
"26797";"6.0";"9.0";"3.0";"0.4";"0.0";"0.0";"true";"9.0";"70.0";2,62;28,85
"26798";"6.0";"9.0";"3.0";"0.4";"0.0";"3.0";"false";"12.0";"60.0";2,69;29,28
"26799";"6.0";"9.0";"3.0";"0.4";"0.0";"3.0";"false";"12.0";"65.0";2,69;29,27
"26800";"6.0";"9.0";"3.0";"0.4";"0.0";"3.0";"false";"12.0";"70.0";2,69;29,27
"26801";"6.0";"9.0";"3.0";"0.4";"0.0";"3.0";"false";"15.0";"60.0";2,69;29,27
"26802";"6.0";"9.0";"3.0";"0.4";"0.0";"3.0";"false";"15.0";"65.0";2,69;29,27
