"";"expCoeff";"penteInfCoeff";"distrouteCoeff";"ratioliste";"voisUrbCoef";"routesCoef";"route_vois";"popHaIrrig";"popHaUrb";"rmse";"rmsle"
"131";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"65.0";15,09;1,35
"132";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"15.0";"70.0";15,09;1,35
"133";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"60.0";15,09;1,35
"134";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"65.0";15,09;1,35
"135";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"false";"9.0";"70.0";15,09;1,35
"136";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"60.0";15,1;1,35
"137";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"65.0";15,1;1,35
"138";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"12.0";"70.0";15,1;1,35
"139";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"60.0";15,1;1,35
"140";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"65.0";15,1;1,35
"141";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"15.0";"70.0";15,1;1,35
"142";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"60.0";15,1;1,35
"143";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"65.0";15,1;1,35
"144";"0.0";"3.0";"0.0";"0.2";"3.0";"9.0";"true";"9.0";"70.0";15,1;1,35
"145";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"60.0";15,32;1,33
"146";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"65.0";15,32;1,33
"147";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"12.0";"70.0";15,32;1,33
"148";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"15.0";"60.0";15,32;1,33
"149";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"15.0";"65.0";15,32;1,33
"150";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"15.0";"70.0";15,32;1,33
"151";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"9.0";"60.0";15,32;1,33
"152";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"9.0";"65.0";15,32;1,33
"153";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"false";"9.0";"70.0";15,32;1,33
"154";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"12.0";"60.0";15,32;1,33
"155";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"12.0";"65.0";15,32;1,33
"156";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"12.0";"70.0";15,32;1,33
"157";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"15.0";"60.0";15,32;1,33
"158";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"15.0";"65.0";15,32;1,33
"159";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"15.0";"70.0";15,32;1,33
"160";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"9.0";"60.0";15,32;1,33
"161";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"9.0";"65.0";15,32;1,33
"162";"0.0";"3.0";"0.0";"0.2";"6.0";"0.0";"true";"9.0";"70.0";15,32;1,33
"163";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"12.0";"60.0";15,15;1,34
"164";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"12.0";"65.0";15,15;1,34
"165";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"12.0";"70.0";15,15;1,34
"166";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"15.0";"60.0";15,15;1,34
"167";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"15.0";"65.0";15,15;1,34
"168";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"15.0";"70.0";15,15;1,34
"169";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"9.0";"60.0";15,15;1,34
"170";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"9.0";"65.0";15,15;1,34
"171";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"false";"9.0";"70.0";15,15;1,34
"172";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"12.0";"60.0";15,16;1,34
"173";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"12.0";"65.0";15,16;1,34
"174";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"12.0";"70.0";15,16;1,34
"175";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"15.0";"60.0";15,16;1,34
"176";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"15.0";"65.0";15,16;1,34
"177";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"15.0";"70.0";15,16;1,34
"178";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"9.0";"60.0";15,16;1,34
"179";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"9.0";"65.0";15,16;1,34
"180";"0.0";"3.0";"0.0";"0.2";"6.0";"3.0";"true";"9.0";"70.0";15,16;1,34
"181";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"12.0";"60.0";15,11;1,34
"182";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"12.0";"65.0";15,11;1,34
"183";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"12.0";"70.0";15,11;1,34
"184";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"15.0";"60.0";15,11;1,34
"185";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"15.0";"65.0";15,11;1,34
"186";"0.0";"3.0";"0.0";"0.2";"6.0";"6.0";"false";"15.0";"70.0";15,11;1,34
