id;date;piezo;besoinprelev;besoin_culture;besoin_puits;besoinprelevforage;prelev;prelevm3;cumulpluie;evapotrans;recharge;besoinpuits;diffpiezo;bilanecoulements;nomstation;piezostation;demo;resolution;varperm;nbiterations;varstock;consourb
1156.0;2008-01-11 00:00;2.5579425397778626;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0026502849334983387;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1158.0;2008-01-11 00:00;3.484237411698287;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.003942979612275157;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1164.0;2008-01-11 00:00;5.310405704688719;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.008487125635429244;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1214.0;2008-01-11 00:00;1.5019421185506319;8.238399370149747E-6;0.0;8.238399370149747E-6;0.0;9.153777077944162E-11;8.238399370149747E-6;0.0;0.0;0.0;8.238399370149747E-6;0.0;-0.008635530750328992;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1216.0;2008-01-11 00:00;2.410072723243628;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;0.0;0.0;0.0;4.119199685074873E-6;0.0;-2.241755139070008E-4;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1219.0;2008-01-11 00:00;3.6985458984875437;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-0.0063115899676700876;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1279.0;2008-01-11 00:00;3.005268848811928;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;0.0;0.07267652893066406;0.0;4.119199685074873E-6;0.0;0.006387297217250635;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1280.0;2008-01-11 00:00;3.4030489100152224;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.015750871777709737;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1284.0;2008-01-11 00:00;4.876350697236319;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.002055030704299469;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1340.0;2008-01-11 00:00;2.890190196029416;4.119199685074873E-6;0.0;4.119199685074873E-6;0.0;4.576888538972081E-11;4.119199685074873E-6;0.0;0.07267652893066406;0.0;4.119199685074873E-6;0.0;-0.007875943305616822;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1345.0;2008-01-11 00:00;4.845879715780259;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.008169860269150475;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1407.0;2008-01-11 00:00;5.026812557323665;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.013623987268061277;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1411.0;2008-01-11 00:00;5.984001377781423;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;-0.011181425971729992;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
1472.0;2008-01-11 00:00;5.554824511247605;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.07267652893066406;0.0;0.0;0.0;0.008928851913608692;0.0;0.0;0.0;300.0;0.0;3;0.0;0.06
