"date";"stations";"piezostation"
2011-10-11;"DGPZ051";4,63
2011-10-11;"DGPZ114";2,17
2011-10-11;"DGPZ115";2,9
2011-10-11;"DGPZ046";4,1
2011-10-11;"DGPZ113";3,09
2011-10-11;"DGPZ116";3,39
2011-10-11;"DGPZ050";4,99
2011-10-11;"DGPZ110";2,45
2011-10-11;"DGPZ111";2,75
2011-10-11;"DGPZ042";4,23
2011-10-11;"DGPZ112";3,76
2011-10-11;"DGPZ038";4,17
2011-10-11;"DGPZ043";5,15
2011-10-11;"DGPZ109";3,38
2011-10-11;"DGPZ041";5,17
2011-10-11;"DGPZ039";5,27
2011-10-11;"DGPZ044";5,84
2011-10-11;"DGPZ040";5,75
2011-10-11;"DGPZ037";5,69
2011-10-11;"TAWA FALL";13,5
2011-10-11;"FASS BOYE Pz";2,717
2011-10-11;"SANTHIOU SINE ICS62";15,8
2011-10-11;"NDEUNE";4,57
2011-10-11;"TAIBA NDIAYE Pt";0
2011-10-11;"KAYAR PS7";1,32
2011-10-21;"THIAMBENE-TEUREUL";0
2011-10-21;"DGPZ120";2,45
2011-10-21;"DGPZ119";3,5
2011-10-21;"DGPZ118";4,24
2011-10-21;"DGPZ049";3,15
2011-10-21;"DGPZ045";2,83
2011-10-21;"DGPZ051";4,63
2011-10-21;"DGPZ114";2,17
2011-10-21;"DGPZ115";2,9
2011-10-21;"DGPZ046";4,1
2011-10-21;"DGPZ113";3,09
2011-10-21;"DGPZ116";3,39
2011-10-21;"DGPZ050";4,99
2011-10-21;"DGPZ110";2,45
2011-10-21;"DGPZ111";2,75
2011-10-21;"DGPZ042";4,23
2011-10-21;"DGPZ112";3,76
2011-10-21;"DGPZ038";4,17
2011-10-21;"DGPZ043";5,15
2011-10-21;"DGPZ109";3,38
2011-10-21;"DGPZ041";5,17
2011-10-21;"DGPZ039";5,27
2011-10-21;"DGPZ044";5,84
2011-10-21;"DGPZ040";5,75
2011-10-21;"DGPZ037";5,69
2011-10-21;"TAWA FALL";13,5
2011-10-21;"FASS BOYE Pz";2,717
2011-10-21;"SANTHIOU SINE ICS62";15,8
2011-10-21;"NDEUNE";4,57
2011-10-21;"TAIBA NDIAYE Pt";0
2011-10-21;"KAYAR PS7";1,32
2011-11-01;"THIAMBENE-TEUREUL";0
2011-11-01;"DGPZ120";2,45
2011-11-01;"DGPZ119";3,5
2011-11-01;"DGPZ118";4,24
2011-11-01;"DGPZ049";3,15
2011-11-01;"DGPZ045";2,83
2011-11-01;"DGPZ051";4,63
2011-11-01;"DGPZ114";2,17
2011-11-01;"DGPZ115";2,9
2011-11-01;"DGPZ046";4,1
2011-11-01;"DGPZ113";3,09
2011-11-01;"DGPZ116";3,39
2011-11-01;"DGPZ050";4,99
2011-11-01;"DGPZ110";2,45
2011-11-01;"DGPZ111";2,75
2011-11-01;"DGPZ042";4,23
2011-11-01;"DGPZ112";3,76
2011-11-01;"DGPZ038";4,17
2011-11-01;"DGPZ043";5,15
2011-11-01;"DGPZ109";3,38
2011-11-01;"DGPZ041";5,17
2011-11-01;"DGPZ039";5,27
2011-11-01;"DGPZ044";5,84
2011-11-01;"DGPZ040";5,75
2011-11-01;"DGPZ037";5,69
2011-11-01;"TAWA FALL";13,5
2011-11-01;"FASS BOYE Pz";2,717
2011-11-01;"SANTHIOU SINE ICS62";15,8
2011-11-01;"NDEUNE";4,57
2011-11-01;"TAIBA NDIAYE Pt";0
2011-11-01;"KAYAR PS7";1,32
2011-11-11;"THIAMBENE-TEUREUL";0
2011-11-11;"DGPZ120";2,45
2011-11-11;"DGPZ119";3,5
2011-11-11;"DGPZ118";4,24
2011-11-11;"DGPZ049";3,15
2011-11-11;"DGPZ045";2,83
2011-11-11;"DGPZ051";4,63
2011-11-11;"DGPZ114";2,17
2011-11-11;"DGPZ115";2,9
2011-11-11;"DGPZ046";4,1
2011-11-11;"DGPZ113";3,09
2011-11-11;"DGPZ116";3,39
2011-11-11;"DGPZ050";4,99
2011-11-11;"DGPZ110";2,45
2011-11-11;"DGPZ111";2,75
2011-11-11;"DGPZ042";4,23
2011-11-11;"DGPZ112";3,76
2011-11-11;"DGPZ038";4,17
2011-11-11;"DGPZ043";5,15
2011-11-11;"DGPZ109";3,38
2011-11-11;"DGPZ041";5,17
2011-11-11;"DGPZ039";5,27
2011-11-11;"DGPZ044";5,84
2011-11-11;"DGPZ040";5,75
2011-11-11;"DGPZ037";5,69
2011-11-11;"TAWA FALL";13,5
2011-11-11;"FASS BOYE Pz";2,717
2011-11-11;"SANTHIOU SINE ICS62";15,8
2011-11-11;"NDEUNE";4,57
2011-11-11;"TAIBA NDIAYE Pt";0
2011-11-11;"KAYAR PS7";1,32
2011-11-21;"THIAMBENE-TEUREUL";0
2011-11-21;"DGPZ120";2,45
2011-11-21;"DGPZ119";3,5
2011-11-21;"DGPZ118";4,24
2011-11-21;"DGPZ049";3,15
2011-11-21;"DGPZ045";2,83
2011-11-21;"DGPZ051";4,63
2011-11-21;"DGPZ114";2,17
2011-11-21;"DGPZ115";2,9
2011-11-21;"DGPZ046";4,1
2011-11-21;"DGPZ113";3,09
2011-11-21;"DGPZ116";3,39
2011-11-21;"DGPZ050";4,99
2011-11-21;"DGPZ110";2,45
2011-11-21;"DGPZ111";2,75
2011-11-21;"DGPZ042";4,23
2011-11-21;"DGPZ112";3,76
2011-11-21;"DGPZ038";4,17
2011-11-21;"DGPZ043";5,15
2011-11-21;"DGPZ109";3,38
2011-11-21;"DGPZ041";5,17
2011-11-21;"DGPZ039";5,27
2011-11-21;"DGPZ044";5,84
2011-11-21;"DGPZ040";5,75
2011-11-21;"DGPZ037";5,69
2011-11-21;"TAWA FALL";13,5
2011-11-21;"FASS BOYE Pz";2,717
2011-11-21;"SANTHIOU SINE ICS62";15,8
2011-11-21;"NDEUNE";4,57
2011-11-21;"TAIBA NDIAYE Pt";0
2011-11-21;"KAYAR PS7";1,32
2011-12-01;"THIAMBENE-TEUREUL";0
2011-12-01;"DGPZ120";2,38
2011-12-01;"DGPZ119";3,46
2011-12-01;"DGPZ118";4,27
2011-12-01;"DGPZ049";3,08
2011-12-01;"DGPZ045";2,69
2011-12-01;"DGPZ051";4,61
2011-12-01;"DGPZ114";2,06
2011-12-01;"DGPZ115";2,81
2011-12-01;"DGPZ046";4,12
2011-12-01;"DGPZ113";3,08
2011-12-01;"DGPZ116";3,78
2011-12-01;"DGPZ050";5
2011-12-01;"DGPZ110";2,39
2011-12-01;"DGPZ111";2,62
2011-12-01;"DGPZ042";4,26
2011-12-01;"DGPZ112";3,64
2011-12-01;"DGPZ038";4,07
2011-12-01;"DGPZ043";5,23
2011-12-01;"DGPZ109";3,21
2011-12-01;"DGPZ041";5,19
2011-12-01;"DGPZ039";5,32
2011-12-01;"DGPZ044";5,84
2011-12-01;"DGPZ040";5,7
2011-12-01;"DGPZ037";5,66
2011-12-01;"TAWA FALL";13,5
2011-12-01;"FASS BOYE Pz";2,717
2011-12-01;"SANTHIOU SINE ICS62";15,8
2011-12-01;"NDEUNE";4,57
2011-12-01;"TAIBA NDIAYE Pt";0
2011-12-01;"KAYAR PS7";1,32
2011-12-11;"THIAMBENE-TEUREUL";0
2011-12-11;"DGPZ120";2,38
2011-12-11;"DGPZ119";3,46
2011-12-11;"DGPZ118";4,27
2011-12-11;"DGPZ049";3,08
2011-12-11;"DGPZ045";2,69
2011-12-11;"DGPZ051";4,61
2011-12-11;"DGPZ114";2,06
2011-12-11;"DGPZ115";2,81
2011-12-11;"DGPZ046";4,12
2011-12-11;"DGPZ113";3,08
2011-12-11;"DGPZ116";3,78
2011-12-11;"DGPZ050";5
2011-12-11;"DGPZ110";2,39
2011-12-11;"DGPZ111";2,62
2011-12-11;"DGPZ042";4,26
2011-12-11;"DGPZ112";3,64
2011-12-11;"DGPZ038";4,07
2011-12-11;"DGPZ043";5,23
2011-12-11;"DGPZ109";3,21
2011-12-11;"DGPZ041";5,19
2011-12-11;"DGPZ039";5,32
2011-12-11;"DGPZ044";5,84
2011-12-11;"DGPZ040";5,7
2011-12-11;"DGPZ037";5,66
2011-12-11;"TAWA FALL";13,5
2011-12-11;"FASS BOYE Pz";2,717
2011-12-11;"SANTHIOU SINE ICS62";15,8
2011-12-11;"NDEUNE";4,57
2011-12-11;"TAIBA NDIAYE Pt";0
2011-12-11;"KAYAR PS7";1,32
2011-12-21;"THIAMBENE-TEUREUL";0
2011-12-21;"DGPZ120";2,38
2011-12-21;"DGPZ119";3,46
2011-12-21;"DGPZ118";4,27
2011-12-21;"DGPZ049";3,08
2011-12-21;"DGPZ045";2,69
2011-12-21;"DGPZ051";4,61
2011-12-21;"DGPZ114";2,06
2011-12-21;"DGPZ115";2,81
2011-12-21;"DGPZ046";4,12
2011-12-21;"DGPZ113";3,08
2011-12-21;"DGPZ116";3,78
2011-12-21;"DGPZ050";5
2011-12-21;"DGPZ110";2,39
2011-12-21;"DGPZ111";2,62
2011-12-21;"DGPZ042";4,26
2011-12-21;"DGPZ112";3,64
2011-12-21;"DGPZ038";4,07
2011-12-21;"DGPZ043";5,23
2011-12-21;"DGPZ109";3,21
2011-12-21;"DGPZ041";5,19
2011-12-21;"DGPZ039";5,32
2011-12-21;"DGPZ044";5,84
2011-12-21;"DGPZ040";5,7
2011-12-21;"DGPZ037";5,66
2011-12-21;"TAWA FALL";13,5
2011-12-21;"FASS BOYE Pz";2,717
2011-12-21;"SANTHIOU SINE ICS62";15,8
2011-12-21;"NDEUNE";4,57
2011-12-21;"TAIBA NDIAYE Pt";0
2011-12-21;"KAYAR PS7";1,32
2012-01-01;"THIAMBENE-TEUREUL";0
2012-01-01;"DGPZ120";2,38
2012-01-01;"DGPZ119";3,46
2012-01-01;"DGPZ118";4,27
2012-01-01;"DGPZ049";3,08
2012-01-01;"DGPZ045";2,69
2012-01-01;"DGPZ051";4,61
2012-01-01;"DGPZ114";2,06
2012-01-01;"DGPZ115";2,81
2012-01-01;"DGPZ046";4,12
2012-01-01;"DGPZ113";3,08
2012-01-01;"DGPZ116";3,78
2012-01-01;"DGPZ050";5
2012-01-01;"DGPZ110";2,39
2012-01-01;"DGPZ111";2,62
2012-01-01;"DGPZ042";4,26
2012-01-01;"DGPZ112";3,64
2012-01-01;"DGPZ038";4,07
2012-01-01;"DGPZ043";5,23
2012-01-01;"DGPZ109";3,21
2012-01-01;"DGPZ041";5,19
2012-01-01;"DGPZ039";5,32
2012-01-01;"DGPZ044";5,84
2012-01-01;"DGPZ040";5,7
2012-01-01;"DGPZ037";5,66
2012-01-01;"TAWA FALL";13,5
2012-01-01;"FASS BOYE Pz";2,717
2012-01-01;"SANTHIOU SINE ICS62";15,8
2012-01-01;"NDEUNE";4,57
2012-01-01;"TAIBA NDIAYE Pt";0
2012-01-01;"KAYAR PS7";1,32
2012-01-11;"THIAMBENE-TEUREUL";0
2012-01-11;"DGPZ120";2,38
2012-01-11;"DGPZ119";3,46
2012-01-11;"DGPZ118";4,27
2012-01-11;"DGPZ049";3,08
2012-01-11;"DGPZ045";2,69
2012-01-11;"DGPZ051";4,61
2012-01-11;"DGPZ114";2,06
2012-01-11;"DGPZ115";2,81
2012-01-11;"DGPZ046";4,12
2012-01-11;"DGPZ113";3,08
2012-01-11;"DGPZ116";3,78
2012-01-11;"DGPZ050";5
2012-01-11;"DGPZ110";2,39
2012-01-11;"DGPZ111";2,62
2012-01-11;"DGPZ042";4,26
2012-01-11;"DGPZ112";3,64
2012-01-11;"DGPZ038";4,07
2012-01-11;"DGPZ043";5,23
2012-01-11;"DGPZ109";3,21
2012-01-11;"DGPZ041";5,19
2012-01-11;"DGPZ039";5,32
2012-01-11;"DGPZ044";5,84
2012-01-11;"DGPZ040";5,7
2012-01-11;"DGPZ037";5,66
2012-01-11;"TAWA FALL";13,5
2012-01-11;"FASS BOYE Pz";2,717
2012-01-11;"SANTHIOU SINE ICS62";15,8
2012-01-11;"NDEUNE";4,57
2012-01-11;"TAIBA NDIAYE Pt";0
2012-01-11;"KAYAR PS7";1,32
2012-01-21;"THIAMBENE-TEUREUL";0
2012-01-21;"DGPZ120";2,38
2012-01-21;"DGPZ119";3,46
2012-01-21;"DGPZ118";4,27
2012-01-21;"DGPZ049";3,08
2012-01-21;"DGPZ045";2,69
2012-01-21;"DGPZ051";4,61
2012-01-21;"DGPZ114";2,06
2012-01-21;"DGPZ115";2,81
2012-01-21;"DGPZ046";4,12
2012-01-21;"DGPZ113";3,08
2012-01-21;"DGPZ116";3,78
2012-01-21;"DGPZ050";5
2012-01-21;"DGPZ110";2,39
2012-01-21;"DGPZ111";2,62
2012-01-21;"DGPZ042";4,26
2012-01-21;"DGPZ112";3,64
2012-01-21;"DGPZ038";4,07
2012-01-21;"DGPZ043";5,23
2012-01-21;"DGPZ109";3,21
2012-01-21;"DGPZ041";5,19
2012-01-21;"DGPZ039";5,32
2012-01-21;"DGPZ044";5,84
2012-01-21;"DGPZ040";5,7
2012-01-21;"DGPZ037";5,66
2012-01-21;"TAWA FALL";13,5
2012-01-21;"FASS BOYE Pz";2,717
2012-01-21;"SANTHIOU SINE ICS62";15,8
2012-01-21;"NDEUNE";4,57
2012-01-21;"TAIBA NDIAYE Pt";0
2012-01-21;"KAYAR PS7";1,32
2012-02-01;"THIAMBENE-TEUREUL";0
2012-02-01;"DGPZ120";2,38
2012-02-01;"DGPZ119";3,46
2012-02-01;"DGPZ118";4,27
2012-02-01;"DGPZ049";3,08
2012-02-01;"DGPZ045";2,69
2012-02-01;"DGPZ051";4,61
2012-02-01;"DGPZ114";2,06
2012-02-01;"DGPZ115";2,81
2012-02-01;"DGPZ046";4,12
2012-02-01;"DGPZ113";3,08
2012-02-01;"DGPZ116";3,78
2012-02-01;"DGPZ050";5
2012-02-01;"DGPZ110";2,39
2012-02-01;"DGPZ111";2,62
2012-02-01;"DGPZ042";4,26
2012-02-01;"DGPZ112";3,64
2012-02-01;"DGPZ038";4,07
2012-02-01;"DGPZ043";5,23
2012-02-01;"DGPZ109";3,21
2012-02-01;"DGPZ041";5,19
2012-02-01;"DGPZ039";5,32
2012-02-01;"DGPZ044";5,84
2012-02-01;"DGPZ040";5,7
2012-02-01;"DGPZ037";5,66
2012-02-01;"TAWA FALL";13,5
2012-02-01;"FASS BOYE Pz";2,717
2012-02-01;"SANTHIOU SINE ICS62";15,8
2012-02-01;"NDEUNE";4,57
2012-02-01;"TAIBA NDIAYE Pt";0
2012-02-01;"KAYAR PS7";1,32
2012-02-11;"THIAMBENE-TEUREUL";0
2012-02-11;"DGPZ120";2,38
2012-02-11;"DGPZ119";3,46
2012-02-11;"DGPZ118";4,27
2012-02-11;"DGPZ049";3,08
2012-02-11;"DGPZ045";2,69
2012-02-11;"DGPZ051";4,61
2012-02-11;"DGPZ114";2,06
2012-02-11;"DGPZ115";2,81
2012-02-11;"DGPZ046";4,12
2012-02-11;"DGPZ113";3,08
2012-02-11;"DGPZ116";3,78
2012-02-11;"DGPZ050";5
2012-02-11;"DGPZ110";2,39
2012-02-11;"DGPZ111";2,62
2012-02-11;"DGPZ042";4,26
2012-02-11;"DGPZ112";3,64
2012-02-11;"DGPZ038";4,07
2012-02-11;"DGPZ043";5,23
2012-02-11;"DGPZ109";3,21
2012-02-11;"DGPZ041";5,19
2012-02-11;"DGPZ039";5,32
2012-02-11;"DGPZ044";5,84
2012-02-11;"DGPZ040";5,7
2012-02-11;"DGPZ037";5,66
2012-02-11;"TAWA FALL";13,5
2012-02-11;"FASS BOYE Pz";2,717
2012-02-11;"SANTHIOU SINE ICS62";15,8
2012-02-11;"NDEUNE";4,57
2012-02-11;"TAIBA NDIAYE Pt";0
2012-02-11;"KAYAR PS7";1,32
2012-02-21;"THIAMBENE-TEUREUL";0
2012-02-21;"DGPZ120";2,38
2012-02-21;"DGPZ119";3,46
2012-02-21;"DGPZ118";4,27
2012-02-21;"DGPZ049";3,08
2012-02-21;"DGPZ045";2,69
2012-02-21;"DGPZ051";4,61
2012-02-21;"DGPZ114";2,06
2012-02-21;"DGPZ115";2,81
2012-02-21;"DGPZ046";4,12
2012-02-21;"DGPZ113";3,08
2012-02-21;"DGPZ116";3,78
2012-02-21;"DGPZ050";5
2012-02-21;"DGPZ110";2,39
2012-02-21;"DGPZ111";2,62
2012-02-21;"DGPZ042";4,26
2012-02-21;"DGPZ112";3,64
2012-02-21;"DGPZ038";4,07
2012-02-21;"DGPZ043";5,23
2012-02-21;"DGPZ109";3,21
2012-02-21;"DGPZ041";5,19
2012-02-21;"DGPZ039";5,32
2012-02-21;"DGPZ044";5,84
2012-02-21;"DGPZ040";5,7
2012-02-21;"DGPZ037";5,66
2012-02-21;"TAWA FALL";13,5
2012-02-21;"FASS BOYE Pz";2,717
2012-02-21;"SANTHIOU SINE ICS62";15,8
2012-02-21;"NDEUNE";4,57
2012-02-21;"TAIBA NDIAYE Pt";0
2012-02-21;"KAYAR PS7";1,32
2012-03-01;"THIAMBENE-TEUREUL";0
2012-03-01;"DGPZ120";2,38
2012-03-01;"DGPZ119";3,46
2012-03-01;"DGPZ118";4,27
2012-03-01;"DGPZ049";3,08
2012-03-01;"DGPZ045";2,69
2012-03-01;"DGPZ051";4,61
2012-03-01;"DGPZ114";2,06
2012-03-01;"DGPZ115";2,81
2012-03-01;"DGPZ046";4,12
2012-03-01;"DGPZ113";3,08
2012-03-01;"DGPZ116";3,78
2012-03-01;"DGPZ050";5
2012-03-01;"DGPZ110";2,39
2012-03-01;"DGPZ111";2,62
2012-03-01;"DGPZ042";4,26
2012-03-01;"DGPZ112";3,64
2012-03-01;"DGPZ038";4,07
2012-03-01;"DGPZ043";5,23
2012-03-01;"DGPZ109";3,21
2012-03-01;"DGPZ041";5,19
2012-03-01;"DGPZ039";5,32
2012-03-01;"DGPZ044";5,84
2012-03-01;"DGPZ040";5,7
2012-03-01;"DGPZ037";5,66
2012-03-01;"TAWA FALL";13,5
2012-03-01;"FASS BOYE Pz";2,717
2012-03-01;"SANTHIOU SINE ICS62";15,8
2012-03-01;"NDEUNE";4,57
2012-03-01;"TAIBA NDIAYE Pt";0
2012-03-01;"KAYAR PS7";1,32
2012-03-11;"THIAMBENE-TEUREUL";0
2012-03-11;"DGPZ120";2,38
2012-03-11;"DGPZ119";3,46
2012-03-11;"DGPZ118";4,27
2012-03-11;"DGPZ049";3,08
2012-03-11;"DGPZ045";2,69
2012-03-11;"DGPZ051";4,61
2012-03-11;"DGPZ114";2,06
2012-03-11;"DGPZ115";2,81
2012-03-11;"DGPZ046";4,12
2012-03-11;"DGPZ113";3,08
2012-03-11;"DGPZ116";3,78
2012-03-11;"DGPZ050";5
2012-03-11;"DGPZ110";2,39
2012-03-11;"DGPZ111";2,62
2012-03-11;"DGPZ042";4,26
2012-03-11;"DGPZ112";3,64
2012-03-11;"DGPZ038";4,07
2012-03-11;"DGPZ043";5,23
2012-03-11;"DGPZ109";3,21
2012-03-11;"DGPZ041";5,19
2012-03-11;"DGPZ039";5,32
2012-03-11;"DGPZ044";5,84
2012-03-11;"DGPZ040";5,7
2012-03-11;"DGPZ037";5,66
2012-03-11;"TAWA FALL";13,5
2012-03-11;"FASS BOYE Pz";2,717
2012-03-11;"SANTHIOU SINE ICS62";15,8
2012-03-11;"NDEUNE";4,57
2012-03-11;"TAIBA NDIAYE Pt";0
2012-03-11;"KAYAR PS7";1,32
2012-03-21;"THIAMBENE-TEUREUL";0
2012-03-21;"DGPZ120";2,38
2012-03-21;"DGPZ119";3,46
2012-03-21;"DGPZ118";4,27
2012-03-21;"DGPZ049";3,08
2012-03-21;"DGPZ045";2,69
2012-03-21;"DGPZ051";4,61
2012-03-21;"DGPZ114";2,06
2012-03-21;"DGPZ115";2,81
2012-03-21;"DGPZ046";4,12
2012-03-21;"DGPZ113";3,08
2012-03-21;"DGPZ116";3,78
2012-03-21;"DGPZ050";5
2012-03-21;"DGPZ110";2,39
2012-03-21;"DGPZ111";2,62
2012-03-21;"DGPZ042";4,26
2012-03-21;"DGPZ112";3,64
2012-03-21;"DGPZ038";4,07
2012-03-21;"DGPZ043";5,23
2012-03-21;"DGPZ109";3,21
2012-03-21;"DGPZ041";5,19
2012-03-21;"DGPZ039";5,32
2012-03-21;"DGPZ044";5,84
2012-03-21;"DGPZ040";5,7
2012-03-21;"DGPZ037";5,66
2012-03-21;"TAWA FALL";13,5
2012-03-21;"FASS BOYE Pz";2,717
2012-03-21;"SANTHIOU SINE ICS62";15,8
2012-03-21;"NDEUNE";4,57
2012-03-21;"TAIBA NDIAYE Pt";0
2012-03-21;"KAYAR PS7";1,32
2012-04-01;"THIAMBENE-TEUREUL";0
2012-04-01;"DGPZ120";2,38
2012-04-01;"DGPZ119";3,46
2012-04-01;"DGPZ118";4,27
2012-04-01;"DGPZ049";3,08
2012-04-01;"DGPZ045";2,69
2012-04-01;"DGPZ051";4,61
2012-04-01;"DGPZ114";2,06
2012-04-01;"DGPZ115";2,81
2012-04-01;"DGPZ046";4,12
2012-04-01;"DGPZ113";3,08
2012-04-01;"DGPZ116";3,78
2012-04-01;"DGPZ050";5
2012-04-01;"DGPZ110";2,39
2012-04-01;"DGPZ111";2,62
2012-04-01;"DGPZ042";4,26
2012-04-01;"DGPZ112";3,64
2012-04-01;"DGPZ038";4,07
2012-04-01;"DGPZ043";5,23
2012-04-01;"DGPZ109";3,21
2012-04-01;"DGPZ041";5,19
2012-04-01;"DGPZ039";5,32
2012-04-01;"DGPZ044";5,84
2012-04-01;"DGPZ040";5,7
2012-04-01;"DGPZ037";5,66
2012-04-01;"TAWA FALL";13,5
2012-04-01;"FASS BOYE Pz";2,717
2012-04-01;"SANTHIOU SINE ICS62";15,8
2012-04-01;"NDEUNE";4,57
2012-04-01;"TAIBA NDIAYE Pt";0
2012-04-01;"KAYAR PS7";1,32
2012-04-11;"THIAMBENE-TEUREUL";0
2012-04-11;"DGPZ120";2,38
2012-04-11;"DGPZ119";3,46
2012-04-11;"DGPZ118";4,27
2012-04-11;"DGPZ049";3,08
2012-04-11;"DGPZ045";2,69
2012-04-11;"DGPZ051";4,61
2012-04-11;"DGPZ114";2,06
2012-04-11;"DGPZ115";2,81
2012-04-11;"DGPZ046";4,12
2012-04-11;"DGPZ113";3,08
2012-04-11;"DGPZ116";3,78
2012-04-11;"DGPZ050";5
2012-04-11;"DGPZ110";2,39
2012-04-11;"DGPZ111";2,62
2012-04-11;"DGPZ042";4,26
2012-04-11;"DGPZ112";3,64
2012-04-11;"DGPZ038";4,07
2012-04-11;"DGPZ043";5,23
2012-04-11;"DGPZ109";3,21
2012-04-11;"DGPZ041";5,19
2012-04-11;"DGPZ039";5,32
2012-04-11;"DGPZ044";5,84
2012-04-11;"DGPZ040";5,7
2012-04-11;"DGPZ037";5,66
2012-04-11;"TAWA FALL";13,5
2012-04-11;"FASS BOYE Pz";2,717
2012-04-11;"SANTHIOU SINE ICS62";15,8
2012-04-11;"NDEUNE";4,57
2012-04-11;"TAIBA NDIAYE Pt";0
2012-04-11;"KAYAR PS7";1,32
2012-04-21;"THIAMBENE-TEUREUL";0
2012-04-21;"DGPZ120";2,38
2012-04-21;"DGPZ119";3,46
2012-04-21;"DGPZ118";4,27
2012-04-21;"DGPZ049";3,08
2012-04-21;"DGPZ045";2,69
2012-04-21;"DGPZ051";4,61
2012-04-21;"DGPZ114";2,06
2012-04-21;"DGPZ115";2,81
2012-04-21;"DGPZ046";4,12
2012-04-21;"DGPZ113";3,08
2012-04-21;"DGPZ116";3,78
2012-04-21;"DGPZ050";5
2012-04-21;"DGPZ110";2,39
2012-04-21;"DGPZ111";2,62
2012-04-21;"DGPZ042";4,26
2012-04-21;"DGPZ112";3,64
2012-04-21;"DGPZ038";4,07
2012-04-21;"DGPZ043";5,23
2012-04-21;"DGPZ109";3,21
2012-04-21;"DGPZ041";5,19
2012-04-21;"DGPZ039";5,32
2012-04-21;"DGPZ044";5,84
2012-04-21;"DGPZ040";5,7
2012-04-21;"DGPZ037";5,66
2012-04-21;"TAWA FALL";13,5
2012-04-21;"FASS BOYE Pz";2,717
2012-04-21;"SANTHIOU SINE ICS62";15,8
2012-04-21;"NDEUNE";4,57
2012-04-21;"TAIBA NDIAYE Pt";0
2012-04-21;"KAYAR PS7";1,32
2012-05-01;"THIAMBENE-TEUREUL";0
2012-05-01;"DGPZ120";2,38
2012-05-01;"DGPZ119";3,46
2012-05-01;"DGPZ118";4,27
2012-05-01;"DGPZ049";3,08
2012-05-01;"DGPZ045";2,69
2012-05-01;"DGPZ051";4,61
2012-05-01;"DGPZ114";2,06
2012-05-01;"DGPZ115";2,81
2012-05-01;"DGPZ046";4,12
2012-05-01;"DGPZ113";3,08
2012-05-01;"DGPZ116";3,78
2012-05-01;"DGPZ050";5
2012-05-01;"DGPZ110";2,39
2012-05-01;"DGPZ111";2,62
2012-05-01;"DGPZ042";4,26
2012-05-01;"DGPZ112";3,64
2012-05-01;"DGPZ038";4,07
2012-05-01;"DGPZ043";5,23
2012-05-01;"DGPZ109";3,21
2012-05-01;"DGPZ041";5,19
2012-05-01;"DGPZ039";5,32
2012-05-01;"DGPZ044";5,84
2012-05-01;"DGPZ040";5,7
2012-05-01;"DGPZ037";5,66
2012-05-01;"TAWA FALL";13,5
2012-05-01;"FASS BOYE Pz";2,717
2012-05-01;"SANTHIOU SINE ICS62";15,8
2012-05-01;"NDEUNE";4,57
2012-05-01;"TAIBA NDIAYE Pt";0
2012-05-01;"KAYAR PS7";1,32
2012-05-11;"THIAMBENE-TEUREUL";0
2012-05-11;"DGPZ120";2,38
2012-05-11;"DGPZ119";3,46
2012-05-11;"DGPZ118";4,27
2012-05-11;"DGPZ049";3,08
2012-05-11;"DGPZ045";2,69
2012-05-11;"DGPZ051";4,61
2012-05-11;"DGPZ114";2,06
2012-05-11;"DGPZ115";2,81
2012-05-11;"DGPZ046";4,12
2012-05-11;"DGPZ113";3,08
2012-05-11;"DGPZ116";3,78
2012-05-11;"DGPZ050";5
2012-05-11;"DGPZ110";2,39
2012-05-11;"DGPZ111";2,62
2012-05-11;"DGPZ042";4,26
2012-05-11;"DGPZ112";3,64
2012-05-11;"DGPZ038";4,07
2012-05-11;"DGPZ043";5,23
2012-05-11;"DGPZ109";3,21
2012-05-11;"DGPZ041";5,19
2012-05-11;"DGPZ039";5,32
2012-05-11;"DGPZ044";5,84
2012-05-11;"DGPZ040";5,7
2012-05-11;"DGPZ037";5,66
2012-05-11;"TAWA FALL";13,5
2012-05-11;"FASS BOYE Pz";2,717
2012-05-11;"SANTHIOU SINE ICS62";15,8
2012-05-11;"NDEUNE";4,57
2012-05-11;"TAIBA NDIAYE Pt";0
2012-05-11;"KAYAR PS7";1,32
2012-05-21;"THIAMBENE-TEUREUL";0
2012-05-21;"DGPZ120";2,38
2012-05-21;"DGPZ119";3,46
2012-05-21;"DGPZ118";4,27
2012-05-21;"DGPZ049";3,08
2012-05-21;"DGPZ045";2,69
2012-05-21;"DGPZ051";4,61
2012-05-21;"DGPZ114";2,06
2012-05-21;"DGPZ115";2,81
2012-05-21;"DGPZ046";4,12
2012-05-21;"DGPZ113";3,08
2012-05-21;"DGPZ116";3,78
2012-05-21;"DGPZ050";5
2012-05-21;"DGPZ110";2,39
2012-05-21;"DGPZ111";2,62
2012-05-21;"DGPZ042";4,26
2012-05-21;"DGPZ112";3,64
2012-05-21;"DGPZ038";4,07
2012-05-21;"DGPZ043";5,23
2012-05-21;"DGPZ109";3,21
2012-05-21;"DGPZ041";5,19
2012-05-21;"DGPZ039";5,32
2012-05-21;"DGPZ044";5,84
2012-05-21;"DGPZ040";5,7
2012-05-21;"DGPZ037";5,66
2012-05-21;"TAWA FALL";13,5
2012-05-21;"FASS BOYE Pz";2,717
2012-05-21;"SANTHIOU SINE ICS62";15,8
2012-05-21;"NDEUNE";4,57
