"";"producteur_ID";"saison";"culture_label.x";"sup_emblavee_ha";"quant_semence_kg";"quant_uree_kg";"quant_npk_kg";"capital";"cluster";"suptotculmen";"capital_spatialise";"quant_eau";"eau_culture";"cumul_superficie";"surf_verger";"pourcent_emblavee";"sup_non_ajust";"production_kg";"prix_kg_semence";"prix_kg_npk";"prix_kg_uree";"qte_kg_engrais_org";"prix_kg_engrais_org";"qte_kg_insect";"prix_insect";"qte_kg_fong";"prix_fong";"qte_kg_herb";"prix_herb";"charges_tot";"charge_transport_semence";"charge_transport_engrais";"autres_charges_intr";"prix_vente_indiv";"quant_vend_indiv";"cout_sac";"cout_for_sac";"cout_transport";"cout_stockage";"quant_stockage";"estim_depense_non_alimen";"culture_label.y";"cout_eau_irrig";"cout_carbur_irrig";"cout_elect_irrig";"depense_achat_alimen";"rev_tot_elev";"montant_transfert";"montant_rev_nonagri"
"260";2191;"csc";"carotte";0,25;1,2;100;100;0;2;1,16;833700;98,97;33,51;0,41;0,75;60,98;0,25;5200;NA;250;250;1400;188;NA;NA;NA;NA;8;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"9_11";NA;1e+05;NA;103000;NA;NA;NA
"261";2191;"csf";"chou";0,44;0,4;150;150;0;2;1,16;833700;138,98;17,32;0,25;0,41;100;0,25;4000;NA;250;250;2100;188;3;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;51500;"9_11";NA;1e+05;NA;103000;NA;NA;NA
"262";2193;"csc";"piment";1;0,6;100;150;1;3;8;1192500;290,31;61,65;4;4;25;1;2800;NA;250;250;2000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"2_9_18";NA;648000;NA;457100;NA;NA;NA
"263";2193;"csc";"chou";3;1;150;200;1;3;8;1192500;290,31;93,51;4;4;75;3;18000;NA;250;250;3200;400;5;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"2_9_18";NA;648000;NA;457100;NA;NA;NA
"264";2193;"csf";"chou";1;0,4;150;200;1;3;8;1192500;407,73;43,78;4;4;25;1;11400;NA;250;250;2000;400;4;2750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"2_9_18";NA;648000;NA;457100;NA;NA;NA
"265";2193;"csf";"pomme_de_terre";2,5;694,44;100;250;1;3;8;1192500;407,73;102,74;4;4;62,5;2,5;4000;NA;250;250;2000;400;3;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"2_9_18";NA;648000;NA;457100;NA;NA;NA
"266";2193;"csf";"piment";0,5;0,2;100;150;1;3;8;1192500;407,73;43,29;4;4;12,5;0,5;3840;NA;250;250;2000;400;5;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"2_9_18";NA;648000;NA;457100;NA;NA;NA
"267";2196;"csc";"chou";1;0,75;200;0;1;1;2;0;68,53;31,76;1;1;100;1;9750;NA;NA;280;1000;280;3;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1";NA;30000;NA;133075;NA;NA;NA
"268";2196;"csf";"oignon";1;2,46;50;150;1;1;2;0;65,92;35,38;1;1;100;1;8000;NA;280;280;2500;280;NA;NA;3;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9500;"1";NA;30000;NA;133075;NA;NA;NA
"269";2202;"csc";"chou";3;0,8;400;300;4;3;8,5;2322000;172,9;59,79;3;5,5;100;3;15000;NA;250;250;12000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12500;"1_2_9";NA;324000;NA;267500;NA;NA;NA
"270";2202;"csf";"pomme_de_terre";1;125;200;200;4;3;8,5;2322000;212,04;22,94;5,5;3;18,18;1;4000;NA;250;250;6000;400;5;2200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_2_9";NA;324000;NA;267500;NA;NA;NA
"271";2202;"csf";"chou";3;1;400;300;4;3;8,5;2322000;212,04;73,32;5,5;3;54,55;3;14400;NA;250;250;12000;400;10;1200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12500;"1_2_9";NA;324000;NA;267500;NA;NA;NA
"272";2202;"csf";"oignon";1,5;3;200;150;4;3;8,5;2322000;212,04;42,46;5,5;3;27,27;1,5;11500;NA;250;250;8000;400;5;2200;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;30000;"1_2_9";NA;324000;NA;267500;NA;NA;NA
"273";2215;"csc";"chou";2;0,8;200;200;0;2;4;555000;192,47;92,57;2;2;100;2;9000;NA;250;250;6000;400;4;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_9";NA;441000;NA;140000;NA;NA;NA
"274";2215;"csf";"oignon";1;2,5;100;100;0;2;4;555000;153,33;42,71;2;2;50;1;3000;NA;250;250;2000;400;2;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"1_9";NA;441000;NA;140000;NA;NA;NA
"275";2215;"csf";"chou";1;0,4;100;100;0;2;4;555000;153,33;36,87;2;2;50;1;6000;NA;250;250;2500;400;4;2750;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"1_9";NA;441000;NA;140000;NA;NA;NA
"276";2221;"csc";"oignon";0,48;1;100;100;1;2;0,86;2504500;185,94;109,82;0,48;0,38;100;0,48;4800;NA;250;280;2800;188;5;6666,66650390625;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_12";NA;360000;NA;122400;NA;NA;NA
"277";2221;"csf";"chou";0,14;0,4;95;95;1;2;0,86;2504500;107,67;15,44;0,27;0,59;50;0,14;3000;NA;250;280;1351;188;9;3600;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"9_12";NA;360000;NA;122400;NA;NA;NA
"278";2221;"csf";"aubergine_amere";0,14;0,14;95;95;1;2;0,86;2504500;107,67;28,63;0,27;0,59;50;0,14;5500;NA;250;280;1351;188;13;4571,4287109375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_12";NA;360000;NA;122400;NA;NA;NA
"279";2223;"csc";"tomate";0,11;0,1;40;0;0;2;0,41;499500;194,64;45,9;0,18;0,23;61,64;0,11;2800;NA;NA;300;400;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_other";NA;384000;NA;150600;NA;NA;NA
"280";2223;"csc";"oignon";0,07;0,17;50;50;0;2;0,41;499500;194,64;44,48;0,18;0,23;38,36;0,07;1400;NA;250;250;701;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12800;"9_other";NA;384000;NA;150600;NA;NA;NA
"281";2223;"csf";"chou";0,19;0,4;100;50;0;2;0,41;499500;97,23;52,08;0,19;0,22;100;0,19;4350;NA;300;250;800;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_other";NA;384000;NA;150600;NA;NA;NA
"282";2232;"csc";"carotte";0,5;1,6;100;0;4;3;3,5;0;272,92;65,01;0,5;3;100;0,5;6560;NA;NA;220;1600;400;NA;NA;NA;NA;6;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_2_6";NA;550000;NA;129000;450000;NA;NA
"283";2232;"csf";"carotte";1;3,2;50;50;4;3;3,5;0;238,13;113,45;2,5;1;40;1;8800;NA;220;220;1600;400;NA;NA;NA;NA;1;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2000;"1_2_6";NA;550000;NA;129000;450000;NA;NA
"284";2232;"csf";"oignon";1;1;50;50;4;3;3,5;0;238,13;48,35;2,5;1;40;1;8250;NA;220;220;1200;400;1;6000;NA;NA;1;4000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5500;"1_2_6";NA;550000;NA;129000;450000;NA;NA
"285";2232;"csf";"pomme_de_terre";0,5;175;50;50;4;3;3,5;0;238,13;19,6;2,5;1;20;0,5;3465;NA;220;220;1880;400;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_6";NA;550000;NA;129000;450000;NA;NA
"286";2235;"csc";"chou";0,7;0,2;50;50;1;3;1,7;756500;90,27;29,71;0,7;1;100;0,7;1250;NA;180;240;NA;NA;3;2250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14000;"9_11";NA;80000;NA;26000;NA;NA;NA
"287";2235;"csf";"chou";0,71;0,2;50;50;1;3;1,7;756500;76,36;17,95;0,5;0,7;100;0,5;1000;NA;180;240;NA;NA;3;2250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14000;"9_11";NA;80000;NA;26000;NA;NA;NA
"288";2251;"csc";"chou";2;1,5;250;400;1;3;8;0;642,55;177,89;3;5;66,67;2;12000;NA;250;250;8000;400;10;1200;NA;NA;10;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2_9";NA;1620000;NA;133000;304000;NA;NA
"289";2251;"csc";"oignon";1;2,5;200;200;1;3;8;0;642,55;103,01;3;5;33,33;1;3000;NA;250;250;6000;400;8;1500;NA;NA;5;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"1_2_9";NA;1620000;NA;133000;304000;NA;NA
"290";2251;"csf";"oignon";1;2,5;200;300;1;3;8;0;525,14;84,18;4;4;25;1;7500;NA;250;250;8000;400;5;2400;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3000;"1_2_9";NA;1620000;NA;133000;304000;NA;NA
"291";2251;"csf";"chou";1,5;0,5;250;400;1;3;8;0;525,14;109,04;4;4;37,5;1,5;9600;NA;250;250;8000;400;10;1100;NA;NA;5;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2_9";NA;1620000;NA;133000;304000;NA;NA
"292";2251;"csf";"pomme_de_terre";1,5;200;150;250;1;3;8;0;525,14;102,36;4;4;37,5;1,5;6000;NA;250;250;6000;400;4;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2_9";NA;1620000;NA;133000;304000;NA;NA
"293";2253;"csc";"pomme_de_terre";1;277,78;250;0;1;1;4;2450000;107,67;26,07;2;2;50;1;15000;NA;NA;280;400;280;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9";NA;168000;NA;146800;NA;NA;NA
"294";2253;"csc";"chou";1;0,5;0;250;1;1;4;2450000;107,67;27,77;2;2;50;1;16250;NA;300;NA;150;280;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43000;"2_9";NA;168000;NA;146800;NA;NA;NA
"295";2253;"csf";"chou";1;0,5;150;400;1;1;4;2450000;86,8;22,38;2;2;50;1;26000;NA;188;280;400;280;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;43000;"2_9";NA;168000;NA;146800;NA;NA;NA
"296";2253;"csf";"pomme_de_terre";1;277,78;500;700;1;1;4;2450000;86,8;21,01;2;2;50;1;15000;NA;182;170;800;280;2;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"2_9";NA;168000;NA;146800;NA;NA;NA
"297";2256;"csc";"carotte";2;2,4;200;200;9;3;5,25;1384000;194,64;106,47;2,5;2,75;80;2;9600;NA;250;250;2000;188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"9_11_12";NA;336000;NA;113125;NA;NA;NA
"298";2256;"csc";"pomme_de_terre";0,5;250;20;200;9;3;5,25;1384000;194,64;9,2;2,5;2,75;20;0,5;3600;NA;250;300;800;188;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_11_12";NA;336000;NA;113125;NA;NA;NA
"299";2256;"csf";"aubergine_amere";1,11;0,8;200;150;9;3;5,25;1384000;138,98;25,94;2,25;2,5;44,44;1;13000;NA;250;250;1600;188;4;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4000;"9_11_12";NA;336000;NA;113125;NA;NA;NA
"300";2256;"csf";"chou";1,38;1;250;0;9;3;5,25;1384000;138,98;17,49;2,25;2,5;55,56;1,25;10000;NA;NA;250;1600;188;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"9_11_12";NA;336000;NA;113125;NA;NA;NA
"301";2257;"csc";"chou";0,7;0,3;100;100;4;3;1,3;936500;77,23;43,34;0,7;0,6;100;0,7;2250;NA;480;440;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9_other";NA;55000;NA;39000;NA;NA;NA
"302";2257;"csf";"oignon";0,3;1;100;100;4;3;1,3;936500;81,58;22,72;0,5;0,8;60;0,3;3500;NA;480;440;NA;NA;4;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7000;"1_9_other";NA;55000;NA;39000;NA;NA;NA
"303";2257;"csf";"chou";0,2;0,4;100;100;4;3;1,3;936500;81,58;13,08;0,5;0,8;40;0,2;4000;NA;480;440;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9_other";NA;55000;NA;39000;NA;NA;NA
"304";2265;"csc";"tomate";0,5;0,2;0;100;1;1;1,3;0;77,23;24,5;0,5;0,8;100;0,5;1950;NA;250;NA;NA;NA;1;9500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25000;"9";NA;70000;NA;13500;NA;NA;NA
"305";2265;"csf";"chou";0,8;0,6;0;100;1;1;1,3;0;81,58;55,69;0,8;0,5;100;0,8;10000;NA;280;NA;1000;400;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;22000;"9";NA;70000;NA;13500;NA;NA;NA
"306";2268;"csf";"pomme_de_terre";2;555,56;100;450;9;3;3;0;238,13;170,57;3;0;66,67;2;17766,599609375;NA;220;230;3200;400;NA;NA;NA;NA;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;53000;"2_3";NA;NA;NA;86050;NA;NA;NA
"307";2268;"csf";"tomate";1;0,2;100;100;9;3;3;0;238,13;67,56;3;0;33,33;1;21000;NA;220;230;1600;400;2;3500;NA;NA;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12000;"2_3";NA;NA;NA;86050;NA;NA;NA
"308";2270;"csc";"chou";0,2;0,2;50;141;1;3;0,55;385000;68,53;27,09;0,25;0,3;80;0,2;2000;NA;192;240;NA;NA;1;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_3_other";NA;31500;NA;13000;NA;NA;NA
"309";2270;"csc";"oignon";0,05;0,12;10;20;1;3;0,55;385000;68,53;7,84;0,25;0,3;20;0,05;750;NA;250;300;NA;NA;1;1000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"1_3_other";NA;31500;NA;13000;NA;NA;NA
"310";2270;"csf";"tomate";0,1;0,1;0;7;1;3;0,55;385000;68,53;10,07;0,25;0,3;40;0,1;1600;NA;250;NA;NA;NA;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_3_other";NA;31500;NA;13000;NA;NA;NA
"311";2270;"csf";"oignon";0,15;0,5;50;100;1;3;0,55;385000;68,53;23,53;0,25;0,3;60;0,15;1750;NA;360;240;NA;NA;1;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"1_3_other";NA;31500;NA;13000;NA;NA;NA
"312";2271;"csc";"carotte";1;3,2;100;0;1;3;2;296500;68,53;50,94;1;1;100;1;4160;NA;NA;280;NA;NA;NA;NA;NA;NA;3;2000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2500;"2";NA;30000;NA;133800;NA;NA;NA
"313";2271;"csf";"pomme_de_terre";1;277,78;0;500;1;3;2;296500;63,31;16,26;1;1;100;1;13000;NA;230;NA;1000;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14000;"2";NA;30000;NA;133800;NA;NA;NA
"314";2278;"csc";"aubergine_amere";1;0,8;0;100;4;1;3;0;108,97;39,88;1;2;100;1;4940;NA;300;NA;NA;NA;2;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_12_16";NA;147600;NA;13500;225000;NA;NA
"315";2278;"csf";"carotte";0,5;0,8;0;150;4;1;3;0;103,23;27,68;1,5;1,5;33,33;0,5;5200;NA;300;NA;NA;NA;NA;NA;1;8500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_12_16";NA;147600;NA;13500;225000;NA;NA
"316";2278;"csf";"aubergine_amere";1;0,8;0;200;4;1;3;0;103,23;37,78;1,5;1,5;66,67;1;5785;NA;290;NA;NA;NA;2;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"6_12_16";NA;147600;NA;13500;225000;NA;NA
"317";2279;"csf";"chou";0,4;0,2;50;50;1;4;4;467000;71,14;32,96;0,8;3,2;50;0,4;2000;NA;200;260;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;65000;NA;26000;NA;9e+05;NA
"318";2279;"csf";"oignon";0,4;1;100;150;1;4;4;467000;71,14;38,18;0,8;3,2;50;0,4;2500;NA;200;260;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;17000;"1_9";NA;65000;NA;26000;NA;9e+05;NA
"319";2284;"csc";"chou";0,25;0,2;100;100;1;4;6,08;5e+05;56,79;24,34;0,25;5,83;100;0,25;3100;NA;480;400;NA;NA;3;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"7_9_other";NA;63000;NA;13000;NA;1500000;NA
"320";2284;"csf";"chou";0,33;0,2;2;100;1;4;6,08;5e+05;76,36;43,63;0,33;5,75;100;0,33;3000;NA;480;400;NA;NA;3;5250;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"7_9_other";NA;63000;NA;13000;NA;1500000;NA
"321";2287;"csc";"aubergine_amere";0,5;0,2;100;0;0;1;4,75;1402500;185,94;25,75;1,25;3,5;40;0,5;1650;NA;NA;260;350;400;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"322";2287;"csc";"chou";0,75;0,4;150;0;0;1;4,75;1402500;185,94;20,84;1,25;3,5;60;0,75;10000;NA;NA;260;1400;400;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"323";2287;"csf";"carotte";1;1,6;50;100;0;1;4,75;1402500;133,76;54,31;3;1,75;33,33;1;9860;NA;250;260;1050;400;NA;NA;NA;NA;1;7000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1500;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"324";2287;"csf";"aubergine_amere";0,5;0,2;0;2;0;1;4,75;1402500;133,76;18,53;3;1,75;16,67;0,5;8250;NA;500;NA;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"325";2287;"csf";"tomate";0,5;0,15;50;0;0;1;4,75;1402500;133,76;7,43;3;1,75;16,67;0,5;9120;NA;NA;260;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"326";2287;"csf";"chou";1;0,4;150;0;0;1;4,75;1402500;133,76;19,98;3;1,75;33,33;1;4850;NA;NA;260;1050;400;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11000;"3_6_9_12_other";NA;330000;NA;99450;NA;NA;NA
"327";2290;"csc";"tomate";0,25;0,45;25;50;1;3;1,5;0;90,27;11,31;0,5;1;50;0,25;1000;NA;180;120;NA;NA;1;7000;1;5000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;56200;NA;NA;NA
"328";2290;"csc";"chou";0,25;0,4;25;50;1;3;1,5;0;90,27;15,2;0,5;1;50;0,25;2000;NA;180;120;NA;NA;1;6000;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10000;"1_2";NA;88000;NA;56200;NA;NA;NA
"329";2290;"csf";"oignon";0,5;0,5;50;100;1;3;1,5;0;81,58;31,82;1;0,5;50;0,5;5750;NA;180;240;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_2";NA;88000;NA;56200;NA;NA;NA
"330";2290;"csf";"pomme_de_terre";0,5;138,89;50;100;1;3;1,5;0;81,58;25,8;1;0,5;50;0,5;3800;NA;180;240;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_2";NA;88000;NA;56200;NA;NA;NA
"331";2300;"csf";"pomme_de_terre";0,75;100;50;100;0;4;0,75;0;73,75;73,75;0,75;0;100;0,75;1750;NA;360;120;750;400;4;6000;3;4500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;47500;"2";NA;NA;NA;13000;NA;6e+05;7e+05
"332";2320;"csc";"piment";0,5;0,8;50;100;0;2;1;260000;77,23;51,29;0,5;0,5;100;0,5;1750;NA;180;230;NA;NA;3;2333,33325195312;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;20000;"9";NA;55000;NA;44000;NA;NA;NA
"333";2320;"csf";"chou";0,5;0,4;50;100;0;2;1;260000;71,14;23,89;0,5;0,5;100;0,5;3000;NA;200;240;NA;NA;2;3500;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"9";NA;55000;NA;44000;NA;NA;NA
"334";2325;"csc";"aubergine_amere";1;0,5;0;3;1;1;3;250000;146,81;57,05;1;2;100;1;6160;NA;250;NA;NA;NA;1;9000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;42000;"2_18";NA;294000;NA;18000;1e+06;NA;NA
"335";2325;"csf";"piment";1;1,33;0;4;1;1;3;250000;107,67;44,64;2;1;50;1;3430;NA;250;NA;NA;NA;4;1500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6000;"2_18";NA;294000;NA;18000;1e+06;NA;NA
"336";2325;"csf";"pomme_de_terre";1;150;0;2;1;1;3;250000;107,67;21,19;2;1;50;1;20000;NA;250;NA;NA;NA;2;3500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19500;"2_18";NA;294000;NA;18000;1e+06;NA;NA
"337";2328;"csf";"tomate";0,04;0,1;28;28;1;2;0,14;0;94,62;19,34;0,14;0;28,57;0,04;1050;NA;250;300;NA;NA;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1_3";NA;NA;NA;41800;NA;NA;NA
"338";2328;"csf";"oignon";0,1;0,25;50;50;1;2;0,14;0;94,62;75,29;0,14;0;71,43;0,1;2288;NA;250;300;NA;NA;2;3000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1_3";NA;NA;NA;41800;NA;NA;NA
"339";2335;"csc";"aubergine_amere";0,4;1,2;200;200;0;3;1,21;0;159,85;65,38;0,4;0,81;100;0,4;5680;NA;250;250;2400;188;5;5333,33349609375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14800;"3_12_other";NA;288000;NA;75425;NA;NA;NA
"340";2335;"csf";"tomate";0,16;0,5;100;100;0;3;1,21;0;80,53;5,28;0,67;0,54;23,75;0,16;2830;NA;250;250;1600;188;3;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"3_12_other";NA;288000;NA;75425;NA;NA;NA
"341";2335;"csf";"aubergine_amere";0,51;0,8;200;100;0;3;1,21;0;80,53;42,31;0,67;0,54;76,25;0,51;5600;NA;250;250;2500;188;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;14800;"3_12_other";NA;288000;NA;75425;NA;NA;NA
"342";2336;"csc";"chou";2;0,8;400;0;9;1;4;90000;70,71;35,9;2;2;100;2;30000;NA;NA;280;1000;280;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"2_9";NA;35000;NA;134300;NA;NA;NA
"343";2336;"csf";"pomme_de_terre";1;277,78;0;150;9;1;4;90000;63,31;15,09;2;2;50;1;7200;NA;240;NA;500;280;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6800;"2_9";NA;35000;NA;134300;NA;NA;NA
"344";2336;"csf";"chou";1;0,4;200;0;9;1;4;90000;63,31;16,07;2;2;50;1;15000;NA;NA;280;400;280;1;6000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;8000;"2_9";NA;35000;NA;134300;NA;NA;NA
"345";2340;"csc";"chou";0,5;0,4;50;100;1;3;1,5;0;77,23;23,29;0,5;1;100;0,5;3500;NA;240;260;NA;NA;2;3250;1;5500;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5000;"1";NA;60000;NA;48500;NA;50000;NA
"346";2340;"csf";"oignon";1;1;50;150;1;3;1,5;0;71,14;49,69;1;0,5;100;1;10000;NA;240;260;NA;NA;2;3500;1;8000;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;15000;"1";NA;60000;NA;48500;NA;50000;NA
"347";2343;"csc";"aubergine_amere";0,29;0,2;100;150;0;2;2,85;256000;133,76;23,15;0,29;2,56;100;0,29;3150;NA;250;250;210;188;1,5;5333,33349609375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"1_9";NA;216000;NA;81550;NA;NA;NA
